2016-03-06	NOE	LENT IV (Laetare & Mothering Sunday)
2016-03-07	NOE	Lent IV:Mon	Ss Perpetua & Felicity, Martyrs
2016-03-08	NOE	Lent IV:Tue	St John of God, Religious
2016-03-09	NOE	Lent IV:Wed	St Frances of Rome, Religious
2016-03-10	NOE	Lent IV:Thu
2016-03-11	NOE	Lent IV:Fri
2016-03-12	NOE	Lent IV:Sat
2016-03-13	NOE	LENT V
2016-03-14	NOE	Lent V:Mon
2016-03-15	NOE	Lent V:Tue
2016-03-16	NOE	Lent V:Wed
2016-03-17	NOE	St Patrick, Bishop, Missionary
2016-03-18	NOE	Lent V:Fri	St Cyril of Jerusalem, Bishop, Doctor
2016-03-19	NOE	St Joseph, Husband of our Lady
2016-03-20	NOE	PALM SUNDAY
2016-03-21	NOE	Holy Monday
2016-03-22	NOE	Holy Tuesday
2016-03-23	NOE	Holy Wednesday (Spy Wednesday, Tenebrae)
2016-03-24	NOE	Maundy Thursday (Mass of the Lord's Supper)
2016-03-25	NOE	Good Friday (Mass of the Presanctified)
2016-03-26	NOE	Holy Saturday
2016-03-27	NOE	EASTER SUNDAY (Resurrection of our Lord)
2016-03-28	NOE	Easter Octave:Mon
2016-03-29	NOE	Easter Octave:Tue
2016-03-30	NOE	Easter Octave:Wed
2016-03-31	NOE	Easter Octave:Thu
2016-04-01	NOE	Easter Octave:Fri
2016-04-02	NOE	Easter Octave:Sat
2016-04-03	NOE	EASTER II (Divine Mercy)
2016-04-04	NOE	Annunciation of our Lord
2016-04-05	NOE	Eastertide II:Tue	St Vincent Ferrer, Priest
2016-04-06	NOE	Eastertide II:Wed
2016-04-07	NOE	St John Baptist de la Salle, Priest
2016-04-08	NOE	Eastertide II:Fri
2016-04-09	NOE	Eastertide II:Sat
2016-04-10	NOE	EASTER III
2016-04-11	NOE	St Stanislaus, Bishop, Martyr
2016-04-12	NOE	Eastertide III:Tue
2016-04-13	NOE	Eastertide III:Wed	St Martin I, Pope, Martyr
2016-04-14	NOE	Eastertide III:Thu
2016-04-15	NOE	Eastertide III:Fri
2016-04-16	NOE	Eastertide III:Sat
2016-04-17	NOE	EASTER IV
2016-04-18	NOE	Eastertide IV:Mon
2016-04-19	NOE	Eastertide IV:Tue
2016-04-20	NOE	Eastertide IV:Wed
2016-04-21	NOE	Eastertide IV:Thu	St Anselm of Canterbury, Bishop, Doctor
2016-04-22	NOE	Eastertide IV:Fri
2016-04-23	NOE	St George, Martyr
2016-04-24	NOE	EASTER V (Rogation)
2016-04-25	NOE	St Mark, Evangelist
2016-04-26	NOE	Eastertide V:Tue
2016-04-27	NOE	Eastertide V:Wed
2016-04-28	NOE	Eastertide V:Thu	St Peter Chanel, Priest, Martyr	St Louis Marie Grignion de Montfort, Priest
2016-04-29	NOE	St Catherine of Siena, Virgin, Doctor
2016-04-30	NOE	Eastertide V:Sat	St Pius V, Pope
2016-05-01	NOE	EASTER VI
2016-05-02	NOE	St Athanasius, Bishop, Doctor
2016-05-03	NOE	Ss Philip & James, Apostles
2016-05-04	NOE	English Martyrs
2016-05-05	NOE	ASCENSION OF OUR LORD
2016-05-06	NOE	Eastertide VI:Fri
2016-05-07	NOE	Eastertide VI:Sat
2016-05-08	NOE	EASTER VII
2016-05-09	NOE	Ascensiontide I:Mon
2016-05-10	NOE	Ascensiontide I:Tue	St John of Ávila, Priest, Doctor
2016-05-11	NOE	Ascensiontide I:Wed
2016-05-12	NOE	Ascensiontide I:Thu	Ss Nereus & Achilleus, Martyrs	St Pancras, Martyr
2016-05-13	NOE	Ascensiontide I:Fri	Our Lady of Fátima
2016-05-14	NOE	St Matthias, Apostle
2016-05-15	NOE	PENTECOST SUNDAY
2016-05-16	NOE	Pentecost Octave:Mon (Mary, Mother of the Church)
2016-05-17	NOE	Ord Time VII:Tue	St Dunstan, Archbishop of Canterbury
2016-05-18	NOE	Ord Time VII:Wed	St John I, Pope, Martyr
2016-05-19	NOE	Pentecost Octave:Thu (Our Lord Jesus Christ the Eternal High Priest)
2016-05-20	NOE	Ord Time VII:Fri	St Bernardine of Siena, Priest
2016-05-21	NOE	Ord Time VII:Sat	St Christopher Magallanes & Companions, Martyrs	Saturday memorial of our Lady
2016-05-22	NOE	TRINITY SUNDAY (Most Holy Trinity)
2016-05-23	NOE	Ord Time VIII:Mon
2016-05-24	NOE	Ord Time VIII:Tue
2016-05-25	NOE	St Bede the Venerable, Priest, Doctor
2016-05-26	NOE	St Philip Neri, Priest
2016-05-27	NOE	St Augustine of Canterbury, Bishop
2016-05-28	NOE	Ord Time VIII:Sat	Saturday memorial of our Lady
2016-05-29	NOE	CORPUS CHRISTI (Most Holy Body & Blood of Christ)
2016-05-30	NOE	Ord Time IX:Mon
2016-05-31	NOE	Visitation of our Lady
2016-06-01	NOE	St Justin, Martyr
2016-06-02	NOE	Ord Time IX:Thu	Ss Marcellinus & Peter, Martyrs
2016-06-03	NOE	Most Sacred Heart of Jesus
2016-06-04	NOE	Immaculate Heart of Mary
2016-06-05	NOE	ORDINARY TIME X
2016-06-06	NOE	Ord Time X:Mon	St Norbert, Bishop
2016-06-07	NOE	Ord Time X:Tue
2016-06-08	NOE	Ord Time X:Wed
2016-06-09	NOE	Ord Time X:Thu	St Ephraem, Deacon, Doctor	St Columba (Colum Cille), Abbot
2016-06-10	NOE	Ord Time X:Fri
2016-06-11	NOE	St Barnabas, Apostle
2016-06-12	NOE	ORDINARY TIME XI
2016-06-13	NOE	St Antony of Padua, Priest, Doctor
2016-06-14	NOE	Ord Time XI:Tue
2016-06-15	NOE	Ord Time XI:Wed
2016-06-16	NOE	Ord Time XI:Thu	St Richard of Chichester, Bishop
2016-06-17	NOE	Ord Time XI:Fri
2016-06-18	NOE	Ord Time XI:Sat	Saturday memorial of our Lady
2016-06-19	NOE	ORDINARY TIME XII
2016-06-20	NOE	Ord Time XII:Mon	St Alban,Protomartyr of England
2016-06-21	NOE	St Aloysius Gonzaga, Religious
2016-06-22	NOE	Ss John Fisher, Bishop, & Thomas More, Martyrs
2016-06-23	NOE	Ord Time XII:Thu	St Etheldreda (or Audrey), Abbess
2016-06-24	NOE	Nativity of St John the Baptist
2016-06-25	NOE	Ord Time XII:Sat	Saturday memorial of our Lady
2016-06-26	NOE	ORDINARY TIME XIII
2016-06-27	NOE	Ord Time XIII:Mon	St Cyril of Alexandria, Bishop, Doctor
2016-06-28	NOE	St Irenaeus, Bishop, Doctor, Martyr
2016-06-29	NOE	SS PETER & PAUL, APOSTLES
2016-06-30	NOE	Ord Time XIII:Thu	First Martyrs of the See of Rome
2016-07-01	NOE	Ord Time XIII:Fri	St Oliver Plunket, Bishop, Martyr
2016-07-02	NOE	Ord Time XIII:Sat	Saturday memorial of our Lady
2016-07-03	NOE	ORDINARY TIME XIV
2016-07-04	NOE	Ord Time XIV:Mon	St Elizabeth of Portugal
2016-07-05	NOE	Ord Time XIV:Tue	St Antony Mary Zaccaria, Priest
2016-07-06	NOE	Ord Time XIV:Wed	St Maria Goretti, Virgin, Martyr
2016-07-07	NOE	Ord Time XIV:Thu
2016-07-08	NOE	Ord Time XIV:Fri
2016-07-09	NOE	Ord Time XIV:Sat	St Augustine Zhao Rong & Companions, Martyrs	Saturday memorial of our Lady
2016-07-10	NOE	ORDINARY TIME XV
2016-07-11	NOE	St Benedict, Abbot, Co-Patron of Europe
2016-07-12	NOE	Ord Time XV:Tue
2016-07-13	NOE	Ord Time XV:Wed	St Henry
2016-07-14	NOE	Ord Time XV:Thu	St Camillus of Lellis, Priest
2016-07-15	NOE	St Swithun, Bishop
2016-07-16	NOE	Ord Time XV:Sat	Our Lady of Mount Carmel	Saturday memorial of our Lady
2016-07-17	NOE	ORDINARY TIME XVI
2016-07-18	NOE	Ord Time XVI:Mon
2016-07-19	NOE	Ord Time XVI:Tue
2016-07-20	NOE	Ord Time XVI:Wed	St Apollinaris, Bishop, Martyr
2016-07-21	NOE	Ord Time XVI:Thu	St Laurence of Brindisi, Priest, Doctor
2016-07-22	NOE	St Mary Magdalen
2016-07-23	NOE	St Bridget of Sweden, Patroness of Europe
2016-07-24	NOE	ORDINARY TIME XVII
2016-07-25	NOE	St James, Apostle
2016-07-26	NOE	St Joachim & Saint Anne, parents of our Lady
2016-07-27	NOE	Ord Time XVII:Wed
2016-07-28	NOE	Ord Time XVII:Thu
2016-07-29	NOE	Ss Martha, Mary & Lazarus
2016-07-30	NOE	Ord Time XVII:Sat	St Peter Chrysologus, Bishop, Doctor	Saturday memorial of our Lady
2016-07-31	NOE	ORDINARY TIME XVIII
2016-08-01	NOE	St Alphonsus Mary de' Liguori, Bishop, Doctor
2016-08-02	NOE	Ord Time XVIII:Tue	St Eusebius of Vercelli, Bishop	St Peter Julian Eymard, Priest
2016-08-03	NOE	Ord Time XVIII:Wed
2016-08-04	NOE	St John Mary Vianney, Priest
2016-08-05	NOE	Ord Time XVIII:Fri	Dedication of the Basilica of St Mary Major
2016-08-06	NOE	Transfiguration of our Lord
2016-08-07	NOE	ORDINARY TIME XIX
2016-08-08	NOE	St Dominic, Priest
2016-08-09	NOE	St Teresa Benedicta of the Cross (Edith Stein), Virgin, Martyr
2016-08-10	NOE	St Laurence, Deacon, Martyr
2016-08-11	NOE	St Clare, Virgin
2016-08-12	NOE	Ord Time XIX:Fri	St Jane Frances de Chantal, Religious
2016-08-13	NOE	Ord Time XIX:Sat	Ss Pontian, Pope, & Hippolytus, Priest, Martyrs	Saturday memorial of our Lady
2016-08-14	NOE	ASSUMPTION OF OUR LADY
2016-08-15	NOE	Ord Time XX:Mon
2016-08-16	NOE	Ord Time XX:Tue	St Stephen of Hungary
2016-08-17	NOE	Ord Time XX:Wed
2016-08-18	NOE	Ord Time XX:Thu
2016-08-19	NOE	Ord Time XX:Fri	St John Eudes, Priest
2016-08-20	NOE	St Bernard, Abbot, Doctor
2016-08-21	NOE	ORDINARY TIME XXI
2016-08-22	NOE	Our Lady, Mother & Queen
2016-08-23	NOE	Ord Time XXI:Tue	St Rose of Lima, Virgin
2016-08-24	NOE	St Bartholomew, Apostle
2016-08-25	NOE	Ord Time XXI:Thu	St Louis	St Joseph of Calasanz, Priest
2016-08-26	NOE	Ord Time XXI:Fri	Bl Dominic of the Mother of God (Dominic Barberi), Priest
2016-08-27	NOE	St Monica
2016-08-28	NOE	ORDINARY TIME XXII
2016-08-29	NOE	Beheading of St John the Baptist
2016-08-30	NOE	Ord Time XXII:Tue	Ss Margaret Clitherow, Anne Line, & Margaret Ward, Martyrs
2016-08-31	NOE	Ord Time XXII:Wed	St Aidan, Bishop, Missionary, & of Ss of Lindisfarne
2016-09-01	NOE	Ord Time XXII:Thu
2016-09-02	NOE	Ord Time XXII:Fri
2016-09-03	NOE	St Gregory the Great, Pope, Doctor
2016-09-04	NOE	ORDINARY TIME XXIII
2016-09-05	NOE	Ord Time XXIII:Mon	St Teresa of Calcutta (Mother Teresa)
2016-09-06	NOE	Ord Time XXIII:Tue
2016-09-07	NOE	Ord Time XXIII:Wed
2016-09-08	NOE	Nativity of our Lady
2016-09-09	NOE	Ord Time XXIII:Fri	St Peter Claver
2016-09-10	NOE	Ord Time XXIII:Sat	Saturday memorial of our Lady
2016-09-11	NOE	ORDINARY TIME XXIV
2016-09-12	NOE	Ord Time XXIV:Mon	Most Holy Name of Mary
2016-09-13	NOE	St John Chrysostom, Bishop, Doctor
2016-09-14	NOE	Exaltation of the Holy Cross
2016-09-15	NOE	Our Lady of Sorrows
2016-09-16	NOE	Ss Cornelius, Pope, & Cyprian, Bishop, Martyrs
2016-09-17	NOE	Ord Time XXIV:Sat	St Robert Bellarmine, Bishop, Doctor	St Hildegard of Bingen, Virgin, Doctor	Saturday memorial of our Lady
2016-09-18	NOE	ORDINARY TIME XXV
2016-09-19	NOE	Ord Time XXV:Mon	St Januarius, Bishop, Martyr	St Theodore of Tarsus, Archbishop of Canterbury
2016-09-20	NOE	Ss Andrew Kim Taegon, Priest, & Paul Chong Hasang & Companions, Martyrs
2016-09-21	NOE	St Matthew, Apostle, Evangelist
2016-09-22	NOE	Ord Time XXV:Thu
2016-09-23	NOE	St Pius of Pietrelcina (Padre Pio), Priest
2016-09-24	NOE	Our Lady of Walsingham
2016-09-25	NOE	ORDINARY TIME XXVI
2016-09-26	NOE	Ord Time XXVI:Mon	Ss Cosmas & Damian, Martyrs
2016-09-27	NOE	St Vincent de Paul, Priest
2016-09-28	NOE	Ord Time XXVI:Wed	St Wenceslaus, Martyr	Ss Laurence Ruiz & Companions, Martyrs
2016-09-29	NOE	Ss Michael, Gabriel & Raphael, Archangels
2016-09-30	NOE	St Jerome, Priest, Doctor
2016-10-01	NOE	St Thérèse of the Child Jesus, Virgin, Doctor
2016-10-02	NOE	ORDINARY TIME XXVII
2016-10-03	NOE	Ord Time XXVII:Mon
2016-10-04	NOE	St Francis of Assisi
2016-10-05	NOE	Ord Time XXVII:Wed	St Faustina Kowalska, Religious
2016-10-06	NOE	Ord Time XXVII:Thu	St Bruno, Priest
2016-10-07	NOE	Our Lady of the Rosary
2016-10-08	NOE	Ord Time XXVII:Sat	Saturday memorial of our Lady
2016-10-09	NOE	ORDINARY TIME XXVIII
2016-10-10	NOE	Ord Time XXVIII:Mon	Ss Denis, Bishop & Companions, Martyrs	St John Leonardi, Priest	St Paulinus of York, Bishop, Missionary
2016-10-11	NOE	Ord Time XXVIII:Tue	St John XXIII, Pope
2016-10-12	NOE	Ord Time XXVIII:Wed	St Wilfrid, Bishop, Missionary
2016-10-13	NOE	Ord Time XXVIII:Thu	St Edward the Confessor, King
2016-10-14	NOE	Ord Time XXVIII:Fri	St Callistus, Pope, Martyr
2016-10-15	NOE	St Teresa of Ávila, Virgin, Doctor
2016-10-16	NOE	ORDINARY TIME XXIX
2016-10-17	NOE	St Ignatius of Antioch, Bishop, Martyr
2016-10-18	NOE	St Luke, Evangelist
2016-10-19	NOE	Ord Time XXIX:Wed	Ss John de Brébeuf & Isaac Jogues, Priests & Companions, Martyrs	St Paul of the Cross, Priest
2016-10-20	NOE	Ord Time XXIX:Thu
2016-10-21	NOE	Ord Time XXIX:Fri
2016-10-22	NOE	Ord Time XXIX:Sat	St John Paul II, Pope	Saturday memorial of our Lady
2016-10-23	NOE	ORDINARY TIME XXX
2016-10-24	NOE	Ord Time XXX:Mon	St Antony Mary Claret, Bishop
2016-10-25	NOE	Ord Time XXX:Tue
2016-10-26	NOE	Ord Time XXX:Wed	Ss Chad & Cedd, Bishops, Missionaries
2016-10-27	NOE	Ord Time XXX:Thu
2016-10-28	NOE	Ss Simon & Jude, Apostles
2016-10-29	NOE	Ord Time XXX:Sat	Saturday memorial of our Lady
2016-10-30	NOE	ORDINARY TIME XXXI
2016-10-31	NOE	Ord Time XXXI:Mon
2016-11-01	NOE	ALL SAINTS
2016-11-02	NOE	All Souls
2016-11-03	NOE	Ord Time XXXI:Thu	St Martin de Porres, Religious	St Winifride, Virgin
2016-11-04	NOE	St Charles Borromeo, Bishop
2016-11-05	NOE	Ord Time XXXI:Sat	Saturday memorial of our Lady
2016-11-06	NOE	ORDINARY TIME XXXII
2016-11-07	NOE	Ord Time XXXII:Mon	St Willibrord, Bishop, Missionary
2016-11-08	NOE	Ord Time XXXII:Tue
2016-11-09	NOE	Dedication of the Lateran Basilica
2016-11-10	NOE	St Leo the Great, Pope, Doctor
2016-11-11	NOE	St Martin of Tours, Bishop
2016-11-12	NOE	St Josaphat, Bishop, Martyr
2016-11-13	NOE	ORDINARY TIME XXXIII
2016-11-14	NOE	Ord Time XXXIII:Mon
2016-11-15	NOE	Ord Time XXXIII:Tue	St Albert the Great, Bishop, Doctor
2016-11-16	NOE	St Edmund of Abingdon, Bishop
2016-11-17	NOE	Ord Time XXXIII:Thu	St Elizabeth of Hungary, Religious	St Hilda of Whitby, Abbess	St Hugh of Lincoln, Bishop
2016-11-18	NOE	Ord Time XXXIII:Fri	Dedication of the Basilicas of SS PETER & PAUL, APOSTLES
2016-11-19	NOE	Ord Time XXXIII:Sat	Saturday memorial of our Lady
2016-11-20	NOE	CHRIST THE KING
2016-11-21	NOE	Presentation of our Lady
2016-11-22	NOE	St Cecilia, Virgin, Martyr
2016-11-23	NOE	Ord Time XXXIV:Wed	St Clement I, Pope, Martyr	St Columbanus, Abbot, Missionary
2016-11-24	NOE	Ss Andrew Dũng-Lạc & Companions, Martyrs
2016-11-25	NOE	Ord Time XXXIV:Fri	St Catherine of Alexandria, Virgin, Martyr
2016-11-26	NOE	Ord Time XXXIV:Sat	Saturday memorial of our Lady
2016-11-27	NOE	ADVENT I
2016-11-28	NOE	Advent I:Mon
2016-11-29	NOE	Advent I:Tue
2016-11-30	NOE	St Andrew, Apostle
2016-12-01	NOE	Advent I:Thu
2016-12-02	NOE	Advent I:Fri
2016-12-03	NOE	St Francis Xavier, Priest
2016-12-04	NOE	ADVENT II
2016-12-05	NOE	Advent II:Mon
2016-12-06	NOE	Advent II:Tue	St Nicholas, Bishop
2016-12-07	NOE	St Ambrose, Bishop, Doctor
2016-12-08	NOE	Immaculate Conception of our Lady
2016-12-09	NOE	Advent II:Fri	St Juan Diego Cuauhtlatoatzin
2016-12-10	NOE	Advent II:Sat	Our Lady of Loreto
2016-12-11	NOE	ADVENT III (Gaudete)
2016-12-12	NOE	Advent III:Mon	Our Lady of Guadalupe
2016-12-13	NOE	St Lucy, Virgin, Martyr
2016-12-14	NOE	St John of the Cross, Priest, Doctor
2016-12-15	NOE	Advent III:Thu
2016-12-16	NOE	Advent III:Fri
2016-12-17	NOE	17 Dec:O Sapientia
2016-12-18	NOE	ADVENT IV (Rorate)
2016-12-19	NOE	19 Dec:O Radix Jesse
2016-12-20	NOE	20 Dec:O Clavis David
2016-12-21	NOE	21 Dec:O Oriens	St Peter Canisius, Priest, Doctor
2016-12-22	NOE	22 Dec:O Rex Gentium
2016-12-23	NOE	23 Dec:O Emmanuel	St John of Kęty, Priest
2016-12-24	NOE	24 Dec
2016-12-25	NOE	NATIVITY OF OUR LORD
2016-12-26	NOE	Christmas Octave:26 Dec	St Stephen, Protomartyr
2016-12-27	NOE	Christmas Octave:27 Dec	St John, Apostle, Evangelist
2016-12-28	NOE	Christmas Octave:28 Dec	Holy Innocents, Martyrs
2016-12-29	NOE	Christmas Octave:29 Dec	St Thomas Becket, Bishop, Martyr
2016-12-30	NOE	HOLY FAMILY
2016-12-31	NOE	Christmas Octave:31 Dec	St Sylvester I, Pope
