2014-02-21	NOE	Ord Time VI:Fri	St Peter Damian, Bishop, Doctor
2014-02-22	NOE	St Peter's Chair
2014-02-23	NOE	ORDINARY TIME VII
2014-02-24	NOE	Ord Time VII:Mon
2014-02-25	NOE	Ord Time VII:Tue
2014-02-26	NOE	Ord Time VII:Wed
2014-02-27	NOE	Ord Time VII:Thu	St Gregory of Narek, Abbot, Doctor
2014-02-28	NOE	Ord Time VII:Fri
2014-03-01	NOE	St David, Bishop
2014-03-02	NOE	ORDINARY TIME VIII
2014-03-03	NOE	Ord Time VIII:Mon
2014-03-04	NOE	Ord Time VIII:Tue	St Casimir
2014-03-05	NOE	Ash Wednesday
2014-03-06	NOE	Thursday after Ash Wednesday
2014-03-07	NOE	Friday after Ash Wednesday	Ss Perpetua & Felicity, Martyrs
2014-03-08	NOE	Saturday after Ash Wednesday	St John of God, Religious
2014-03-09	NOE	LENT I
2014-03-10	NOE	Lent I:Mon
2014-03-11	NOE	Lent I:Tue
2014-03-12	NOE	Lent I:Wed
2014-03-13	NOE	Lent I:Thu
2014-03-14	NOE	Lent I:Fri
2014-03-15	NOE	Lent I:Sat
2014-03-16	NOE	LENT II
2014-03-17	NOE	St Patrick, Bishop, Missionary
2014-03-18	NOE	Lent II:Tue	St Cyril of Jerusalem, Bishop, Doctor
2014-03-19	NOE	St Joseph, Husband of our Lady
2014-03-20	NOE	Lent II:Thu
2014-03-21	NOE	Lent II:Fri
2014-03-22	NOE	Lent II:Sat
2014-03-23	NOE	LENT III
2014-03-24	NOE	Lent III:Mon
2014-03-25	NOE	Annunciation of our Lord
2014-03-26	NOE	Lent III:Wed
2014-03-27	NOE	Lent III:Thu
2014-03-28	NOE	Lent III:Fri
2014-03-29	NOE	Lent III:Sat
2014-03-30	NOE	LENT IV (Laetare & Mothering Sunday)
2014-03-31	NOE	Lent IV:Mon
2014-04-01	NOE	Lent IV:Tue
2014-04-02	NOE	Lent IV:Wed	St Francis of Paola, hermit
2014-04-03	NOE	Lent IV:Thu
2014-04-04	NOE	Lent IV:Fri	St Isidore, Bishop, Doctor
2014-04-05	NOE	Lent IV:Sat	St Vincent Ferrer, Priest
2014-04-06	NOE	LENT V
2014-04-07	NOE	Lent V:Mon	St John Baptist de la Salle, Priest
2014-04-08	NOE	Lent V:Tue
2014-04-09	NOE	Lent V:Wed
2014-04-10	NOE	Lent V:Thu
2014-04-11	NOE	Lent V:Fri	St Stanislaus, Bishop, Martyr
2014-04-12	NOE	Lent V:Sat
2014-04-13	NOE	PALM SUNDAY
2014-04-14	NOE	Holy Monday
2014-04-15	NOE	Holy Tuesday
2014-04-16	NOE	Holy Wednesday (Spy Wednesday, Tenebrae)
2014-04-17	NOE	Maundy Thursday (Mass of the Lord's Supper)
2014-04-18	NOE	Good Friday (Mass of the Presanctified)
2014-04-19	NOE	Holy Saturday
2014-04-20	NOE	EASTER SUNDAY (Resurrection of our Lord)
2014-04-21	NOE	Easter Octave:Mon
2014-04-22	NOE	Easter Octave:Tue
2014-04-23	NOE	Easter Octave:Wed
2014-04-24	NOE	Easter Octave:Thu
2014-04-25	NOE	Easter Octave:Fri
2014-04-26	NOE	Easter Octave:Sat
2014-04-27	NOE	EASTER II (Divine Mercy)
2014-04-28	NOE	St George, Martyr
2014-04-29	NOE	St Catherine of Siena, Virgin, Doctor
2014-04-30	NOE	Eastertide II:Wed	St Pius V, Pope
2014-05-01	NOE	Eastertide II:Thu	St Joseph the Worker
2014-05-02	NOE	St Athanasius, Bishop, Doctor
2014-05-03	NOE	Ss Philip & James, Apostles
2014-05-04	NOE	EASTER III
2014-05-05	NOE	Eastertide III:Mon
2014-05-06	NOE	Eastertide III:Tue
2014-05-07	NOE	Eastertide III:Wed
2014-05-08	NOE	Eastertide III:Thu
2014-05-09	NOE	Eastertide III:Fri
2014-05-10	NOE	Eastertide III:Sat	St John of Ávila, Priest, Doctor
2014-05-11	NOE	EASTER IV
2014-05-12	NOE	Eastertide IV:Mon	Ss Nereus & Achilleus, Martyrs	St Pancras, Martyr
2014-05-13	NOE	Eastertide IV:Tue	Our Lady of Fátima
2014-05-14	NOE	St Matthias, Apostle
2014-05-15	NOE	Eastertide IV:Thu
2014-05-16	NOE	Eastertide IV:Fri
2014-05-17	NOE	Eastertide IV:Sat	St Dunstan, Archbishop of Canterbury
2014-05-18	NOE	EASTER V (Rogation)
2014-05-19	NOE	Dedication of the Cathedral
2014-05-20	NOE	Eastertide V:Tue	St Bernardine of Siena, Priest
2014-05-21	NOE	Eastertide V:Wed	St Christopher Magallanes & Companions, Martyrs
2014-05-22	NOE	Eastertide V:Thu	St Rita of Cascia
2014-05-23	NOE	Eastertide V:Fri
2014-05-24	NOE	Eastertide V:Sat
2014-05-25	NOE	EASTER VI
2014-05-26	NOE	St Philip Neri, Priest
2014-05-27	NOE	St Augustine of Canterbury, Bishop
2014-05-28	NOE	Eastertide VI:Wed
2014-05-29	NOE	ASCENSION OF OUR LORD
2014-05-30	NOE	Eastertide VI:Fri
2014-05-31	NOE	Visitation of our Lady
2014-06-01	NOE	EASTER VII
2014-06-02	NOE	Ascensiontide I:Mon	Ss Marcellinus & Peter, Martyrs
2014-06-03	NOE	Ss Charles Lwanga & Companions, Martyrs
2014-06-04	NOE	Ascensiontide I:Wed
2014-06-05	NOE	St Boniface, Bishop, Martyr
2014-06-06	NOE	Ascensiontide I:Fri	St Norbert, Bishop
2014-06-07	NOE	Ascensiontide I:Sat
2014-06-08	NOE	PENTECOST SUNDAY
2014-06-09	NOE	Pentecost Octave:Mon (Mary, Mother of the Church)
2014-06-10	NOE	Ord Time X:Tue
2014-06-11	NOE	St Barnabas, Apostle
2014-06-12	NOE	Pentecost Octave:Thu (Our Lord Jesus Christ the Eternal High Priest)
2014-06-13	NOE	St Antony of Padua, Priest, Doctor
2014-06-14	NOE	Ord Time X:Sat	Saturday memorial of our Lady
2014-06-15	NOE	TRINITY SUNDAY (Most Holy Trinity)
2014-06-16	NOE	Ord Time XI:Mon	St Richard of Chichester, Bishop
2014-06-17	NOE	Ord Time XI:Tue
2014-06-18	NOE	Ord Time XI:Wed
2014-06-19	NOE	Ord Time XI:Thu	St Romuald, Abbot
2014-06-20	NOE	Ord Time XI:Fri	St Alban,Protomartyr of England
2014-06-21	NOE	St Aloysius Gonzaga, Religious
2014-06-22	NOE	CORPUS CHRISTI (Most Holy Body & Blood of Christ)
2014-06-23	NOE	Ord Time XII:Mon	St Etheldreda (or Audrey), Abbess
2014-06-24	NOE	Nativity of St John the Baptist
2014-06-25	NOE	Ord Time XII:Wed
2014-06-26	NOE	Ord Time XII:Thu
2014-06-27	NOE	Most Sacred Heart of Jesus
2014-06-28	NOE	St Irenaeus, Bishop, Doctor, Martyr	Immaculate Heart of Mary
2014-06-29	NOE	SS PETER & PAUL, APOSTLES
2014-06-30	NOE	Ord Time XIII:Mon	First Martyrs of the See of Rome
2014-07-01	NOE	Ord Time XIII:Tue	St Oliver Plunket, Bishop, Martyr
2014-07-02	NOE	Ord Time XIII:Wed
2014-07-03	NOE	St Thomas, Apostle
2014-07-04	NOE	Ord Time XIII:Fri	St Elizabeth of Portugal
2014-07-05	NOE	Ord Time XIII:Sat	St Antony Mary Zaccaria, Priest	Saturday memorial of our Lady
2014-07-06	NOE	ORDINARY TIME XIV
2014-07-07	NOE	Ord Time XIV:Mon
2014-07-08	NOE	Ord Time XIV:Tue
2014-07-09	NOE	Ord Time XIV:Wed	St Augustine Zhao Rong & Companions, Martyrs
2014-07-10	NOE	Ord Time XIV:Thu
2014-07-11	NOE	St Benedict, Abbot, Co-Patron of Europe
2014-07-12	NOE	Ord Time XIV:Sat	Saturday memorial of our Lady
2014-07-13	NOE	ORDINARY TIME XV
2014-07-14	NOE	Ord Time XV:Mon	St Camillus of Lellis, Priest
2014-07-15	NOE	St Swithun, Bishop
2014-07-16	NOE	Ord Time XV:Wed	Our Lady of Mount Carmel
2014-07-17	NOE	St Bonaventure, Bishop, Doctor
2014-07-18	NOE	Ord Time XV:Fri
2014-07-19	NOE	Ord Time XV:Sat	Saturday memorial of our Lady
2014-07-20	NOE	ORDINARY TIME XVI
2014-07-21	NOE	Ord Time XVI:Mon	St Laurence of Brindisi, Priest, Doctor
2014-07-22	NOE	St Mary Magdalen
2014-07-23	NOE	St Bridget of Sweden, Patroness of Europe
2014-07-24	NOE	Ord Time XVI:Thu	St Charbel Makhlouf, Priest
2014-07-25	NOE	St James, Apostle
2014-07-26	NOE	St Joachim & Saint Anne, parents of our Lady
2014-07-27	NOE	ORDINARY TIME XVII
2014-07-28	NOE	Ord Time XVII:Mon
2014-07-29	NOE	Ss Martha, Mary & Lazarus
2014-07-30	NOE	Ord Time XVII:Wed	St Peter Chrysologus, Bishop, Doctor
2014-07-31	NOE	St Ignatius Loyola, Priest
2014-08-01	NOE	St Alphonsus Mary de' Liguori, Bishop, Doctor
2014-08-02	NOE	Ord Time XVII:Sat	St Eusebius of Vercelli, Bishop	St Peter Julian Eymard, Priest	Saturday memorial of our Lady
2014-08-03	NOE	ORDINARY TIME XVIII
2014-08-04	NOE	St John Mary Vianney, Priest
2014-08-05	NOE	Ord Time XVIII:Tue	Dedication of the Basilica of St Mary Major
2014-08-06	NOE	Transfiguration of our Lord
2014-08-07	NOE	Ord Time XVIII:Thu	Ss Sixtus II, Pope & Companions, Martyrs	St Cajetan, Priest
2014-08-08	NOE	St Dominic, Priest
2014-08-09	NOE	St Teresa Benedicta of the Cross (Edith Stein), Virgin, Martyr
2014-08-10	NOE	ORDINARY TIME XIX
2014-08-11	NOE	St Clare, Virgin
2014-08-12	NOE	Ord Time XIX:Tue	St Jane Frances de Chantal, Religious
2014-08-13	NOE	Ord Time XIX:Wed	Ss Pontian, Pope, & Hippolytus, Priest, Martyrs
2014-08-14	NOE	St Maximilian Kolbe, Priest, Martyr
2014-08-15	NOE	ASSUMPTION OF OUR LADY
2014-08-16	NOE	Ord Time XIX:Sat	St Stephen of Hungary	Saturday memorial of our Lady
2014-08-17	NOE	ORDINARY TIME XX
2014-08-18	NOE	Ord Time XX:Mon
2014-08-19	NOE	Ord Time XX:Tue	St John Eudes, Priest
2014-08-20	NOE	St Bernard, Abbot, Doctor
2014-08-21	NOE	St Pius X, Pope
2014-08-22	NOE	Our Lady, Mother & Queen
2014-08-23	NOE	Ord Time XX:Sat	St Rose of Lima, Virgin	Saturday memorial of our Lady
2014-08-24	NOE	ORDINARY TIME XXI
2014-08-25	NOE	Ord Time XXI:Mon	St Louis	St Joseph of Calasanz, Priest
2014-08-26	NOE	Ord Time XXI:Tue	Bl Dominic of the Mother of God (Dominic Barberi), Priest
2014-08-27	NOE	St Monica
2014-08-28	NOE	St Augustine, Bishop, Doctor
2014-08-29	NOE	Beheading of St John the Baptist
2014-08-30	NOE	Ord Time XXI:Sat	Ss Margaret Clitherow, Anne Line, & Margaret Ward, Martyrs	Saturday memorial of our Lady
2014-08-31	NOE	ORDINARY TIME XXII
2014-09-01	NOE	Ord Time XXII:Mon
2014-09-02	NOE	Ord Time XXII:Tue
2014-09-03	NOE	St Gregory the Great, Pope, Doctor
2014-09-04	NOE	Ord Time XXII:Thu	St Cuthbert, Bishop
2014-09-05	NOE	Ord Time XXII:Fri	St Teresa of Calcutta (Mother Teresa)
2014-09-06	NOE	Ord Time XXII:Sat	Saturday memorial of our Lady
2014-09-07	NOE	ORDINARY TIME XXIII
2014-09-08	NOE	Nativity of our Lady
2014-09-09	NOE	Ord Time XXIII:Tue	St Peter Claver
2014-09-10	NOE	Ord Time XXIII:Wed
2014-09-11	NOE	Ord Time XXIII:Thu
2014-09-12	NOE	Ord Time XXIII:Fri	Most Holy Name of Mary
2014-09-13	NOE	St John Chrysostom, Bishop, Doctor
2014-09-14	NOE	Exaltation of the Holy Cross
2014-09-15	NOE	Our Lady of Sorrows
2014-09-16	NOE	Ss Cornelius, Pope, & Cyprian, Bishop, Martyrs
2014-09-17	NOE	Ord Time XXIV:Wed	St Robert Bellarmine, Bishop, Doctor	St Hildegard of Bingen, Virgin, Doctor
2014-09-18	NOE	Ord Time XXIV:Thu
2014-09-19	NOE	Ord Time XXIV:Fri	St Januarius, Bishop, Martyr	St Theodore of Tarsus, Archbishop of Canterbury
2014-09-20	NOE	Ss Andrew Kim Taegon, Priest, & Paul Chong Hasang & Companions, Martyrs
2014-09-21	NOE	ORDINARY TIME XXV
2014-09-22	NOE	Ord Time XXV:Mon
2014-09-23	NOE	St Pius of Pietrelcina (Padre Pio), Priest
2014-09-24	NOE	Our Lady of Walsingham
2014-09-25	NOE	Ord Time XXV:Thu
2014-09-26	NOE	Ord Time XXV:Fri	Ss Cosmas & Damian, Martyrs
2014-09-27	NOE	St Vincent de Paul, Priest
2014-09-28	NOE	ORDINARY TIME XXVI
2014-09-29	NOE	Ss Michael, Gabriel & Raphael, Archangels
2014-09-30	NOE	St Jerome, Priest, Doctor
2014-10-01	NOE	St Thérèse of the Child Jesus, Virgin, Doctor
2014-10-02	NOE	Holy Guardian Angels
2014-10-03	NOE	Ord Time XXVI:Fri
2014-10-04	NOE	St Francis of Assisi
2014-10-05	NOE	ORDINARY TIME XXVII
2014-10-06	NOE	Ord Time XXVII:Mon	St Bruno, Priest
2014-10-07	NOE	Our Lady of the Rosary
2014-10-08	NOE	Ord Time XXVII:Wed
2014-10-09	NOE	St John Henry Newman, Priest, Doctor
2014-10-10	NOE	Ord Time XXVII:Fri	Ss Denis, Bishop & Companions, Martyrs	St John Leonardi, Priest	St Paulinus of York, Bishop, Missionary
2014-10-11	NOE	Ord Time XXVII:Sat	St John XXIII, Pope	Saturday memorial of our Lady
2014-10-12	NOE	ORDINARY TIME XXVIII
2014-10-13	NOE	Ord Time XXVIII:Mon	St Edward the Confessor, King
2014-10-14	NOE	Ord Time XXVIII:Tue	St Callistus, Pope, Martyr
2014-10-15	NOE	St Teresa of Ávila, Virgin, Doctor
2014-10-16	NOE	Ord Time XXVIII:Thu	St Hedwig, Religious	St Margaret Mary Alacoque, Virgin
2014-10-17	NOE	St Ignatius of Antioch, Bishop, Martyr
2014-10-18	NOE	St Luke, Evangelist
2014-10-19	NOE	ORDINARY TIME XXIX
2014-10-20	NOE	Ord Time XXIX:Mon
2014-10-21	NOE	Ord Time XXIX:Tue
2014-10-22	NOE	Ord Time XXIX:Wed	St John Paul II, Pope
2014-10-23	NOE	Ord Time XXIX:Thu	St John of Capistrano, Priest
2014-10-24	NOE	Ord Time XXIX:Fri	St Antony Mary Claret, Bishop
2014-10-25	NOE	Ord Time XXIX:Sat	Saturday memorial of our Lady
2014-10-26	NOE	ORDINARY TIME XXX
2014-10-27	NOE	Ord Time XXX:Mon
2014-10-28	NOE	Ss Simon & Jude, Apostles
2014-10-29	NOE	Ord Time XXX:Wed
2014-10-30	NOE	Ord Time XXX:Thu
2014-10-31	NOE	Ord Time XXX:Fri
2014-11-01	NOE	Ord Time XXX:Sat	Saturday memorial of our Lady
2014-11-02	NOE	ALL SAINTS
2014-11-03	NOE	All Souls
2014-11-04	NOE	St Charles Borromeo, Bishop
2014-11-05	NOE	Ord Time XXXI:Wed
2014-11-06	NOE	Ord Time XXXI:Thu
2014-11-07	NOE	Ord Time XXXI:Fri	St Willibrord, Bishop, Missionary
2014-11-08	NOE	Ord Time XXXI:Sat	Saturday memorial of our Lady
2014-11-09	NOE	Dedication of the Lateran Basilica
2014-11-10	NOE	St Leo the Great, Pope, Doctor
2014-11-11	NOE	St Martin of Tours, Bishop
2014-11-12	NOE	St Josaphat, Bishop, Martyr
2014-11-13	NOE	Ord Time XXXII:Thu
2014-11-14	NOE	Ord Time XXXII:Fri
2014-11-15	NOE	Ord Time XXXII:Sat	St Albert the Great, Bishop, Doctor	Saturday memorial of our Lady
2014-11-16	NOE	St Edmund of Abingdon, Bishop
2014-11-17	NOE	Ord Time XXXIII:Mon	St Elizabeth of Hungary, Religious	St Hilda of Whitby, Abbess	St Hugh of Lincoln, Bishop
2014-11-18	NOE	Ord Time XXXIII:Tue	Dedication of the Basilicas of SS PETER & PAUL, APOSTLES
2014-11-19	NOE	Ord Time XXXIII:Wed
2014-11-20	NOE	Ord Time XXXIII:Thu
2014-11-21	NOE	Presentation of our Lady
2014-11-22	NOE	St Cecilia, Virgin, Martyr
2014-11-23	NOE	CHRIST THE KING
2014-11-24	NOE	Ss Andrew Dũng-Lạc & Companions, Martyrs
2014-11-25	NOE	Ord Time XXXIV:Tue	St Catherine of Alexandria, Virgin, Martyr
2014-11-26	NOE	Ord Time XXXIV:Wed
2014-11-27	NOE	Ord Time XXXIV:Thu
2014-11-28	NOE	Ord Time XXXIV:Fri
2014-11-29	NOE	Ord Time XXXIV:Sat	Saturday memorial of our Lady
2014-11-30	NOE	ADVENT I
2014-12-01	NOE	Advent I:Mon
2014-12-02	NOE	Advent I:Tue
2014-12-03	NOE	St Francis Xavier, Priest
2014-12-04	NOE	Advent I:Thu	St John Damascene, Priest, Doctor
2014-12-05	NOE	Advent I:Fri
2014-12-06	NOE	Advent I:Sat	St Nicholas, Bishop
2014-12-07	NOE	ADVENT II
2014-12-08	NOE	Immaculate Conception of our Lady
2014-12-09	NOE	Advent II:Tue	St Juan Diego Cuauhtlatoatzin
2014-12-10	NOE	Advent II:Wed	Our Lady of Loreto
2014-12-11	NOE	Advent II:Thu	St Damasus I, Pope
2014-12-12	NOE	Advent II:Fri	Our Lady of Guadalupe
2014-12-13	NOE	St Lucy, Virgin, Martyr
2014-12-14	NOE	ADVENT III (Gaudete)
2014-12-15	NOE	Advent III:Mon
2014-12-16	NOE	Advent III:Tue
2014-12-17	NOE	17 Dec:O Sapientia
2014-12-18	NOE	18 Dec:O Adonai
2014-12-19	NOE	19 Dec:O Radix Jesse
2014-12-20	NOE	20 Dec:O Clavis David
2014-12-21	NOE	ADVENT IV (Rorate)
2014-12-22	NOE	22 Dec:O Rex Gentium
2014-12-23	NOE	23 Dec:O Emmanuel	St John of Kęty, Priest
2014-12-24	NOE	24 Dec
2014-12-25	NOE	NATIVITY OF OUR LORD
2014-12-26	NOE	Christmas Octave:26 Dec	St Stephen, Protomartyr
2014-12-27	NOE	Christmas Octave:27 Dec	St John, Apostle, Evangelist
2014-12-28	NOE	HOLY FAMILY
2014-12-29	NOE	Christmas Octave:29 Dec	St Thomas Becket, Bishop, Martyr
2014-12-30	NOE	Christmas Octave:30 Dec
2014-12-31	NOE	Christmas Octave:31 Dec	St Sylvester I, Pope
