2030-02-25	Mon	VOE	Sexagesima:Mon	Sexagesima:Mon
2030-02-26	Tue	VOE	Sexagesima:Tue	Sexagesima:Tue
2030-02-27	Wed	VOE	Sexagesima:Wed	Sexagesima:Wed	St Gregory of Narek, Abbot & Doctor
2030-02-28	Thu	VOE	Sexagesima:Thu	Sexagesima:Thu
2030-03-01	Fri	VOE	St David, Wales Patron, Bishop	St David, Wales Patron, Bishop
2030-03-02	Sat	VOE	Sexagesima:Sat	Sexagesima:Sat	Saturday memorial of our Lady
2030-03-03	Sun	VOE	QUINQUAGESIMA	QUINQUAGESIMA
2030-03-04	Mon	VOE	Quinquagesima:Mon	Quinquagesima:Mon	St Casimir, Confessor
2030-03-05	Tue	VOE	Quinquagesima:Tue	Quinquagesima:Tue	St Piran, Abbot
2030-03-06	Wed	VOE	Ash Wednesday	Ash Wednesday
2030-03-07	Thu	VOE	Thursday after Ash Wednesday	Thursday after Ash Wednesday	Ss Perpetua & Felicity, Martyrs
2030-03-08	Fri	VOE	Friday after Ash Wednesday	Friday after Ash Wednesday	St John of God, Religious
2030-03-09	Sat	VOE	Saturday after Ash Wednesday	Saturday after Ash Wednesday	St Frances of Rome, Religious
2030-03-10	Sun	VOE	LENT I	LENT I
2030-03-11	Mon	VOE	Lent I:Mon	Lent I:Mon
2030-03-12	Tue	VOE	Lent I:Tue	Lent I:Tue
2030-03-13	Wed	VOE	Lent I:Wed	Lent I:Wed
2030-03-14	Thu	VOE	Lent I:Thu	Lent I:Thu
2030-03-15	Fri	VOE	Lent I:Fri	Lent I:Fri
2030-03-16	Sat	VOE	Lent I:Sat	Lent I:Sat
2030-03-17	Sun	VOE	LENT II	LENT II
2030-03-18	Mon	VOE	Lent II:Mon	Lent II:Mon	St Cyril of Jerusalem, Bishop, Doctor
2030-03-19	Tue	VOE	St Joseph, Husband of our Lady	St Joseph, Husband of our Lady
2030-03-20	Wed	VOE	Lent II:Wed	Lent II:Wed
2030-03-21	Thu	VOE	Lent II:Thu	Lent II:Thu
2030-03-22	Fri	VOE	Lent II:Fri	Lent II:Fri
2030-03-23	Sat	VOE	Lent II:Sat	Lent II:Sat	St Turibius of Mogrovejo, Bishop
2030-03-24	Sun	VOE	LENT III	LENT III
2030-03-25	Mon	VOE	Annunciation of the Lord	Annunciation of the Lord
2030-03-26	Tue	VOE	Lent III:Tue	Lent III:Tue
2030-03-27	Wed	VOE	Lent III:Wed	Lent III:Wed
2030-03-28	Thu	VOE	Lent III:Thu	Lent III:Thu
2030-03-29	Fri	VOE	Lent III:Fri	Lent III:Fri
2030-03-30	Sat	VOE	Lent III:Sat	Lent III:Sat
2030-03-31	Sun	VOE	LENT IV	LENT IV
2030-04-01	Mon	VOE	Lent IV:Mon	Lent IV:Mon
2030-04-02	Tue	VOE	Lent IV:Tue	Lent IV:Tue	St Francis of Paola, Hermit
2030-04-03	Wed	VOE	Lent IV:Wed	Lent IV:Wed
2030-04-04	Thu	VOE	Lent IV:Thu	Lent IV:Thu	St Isidore of Seville, Bishop, Doctor
2030-04-05	Fri	VOE	Lent IV:Fri	Lent IV:Fri	St Vincent Ferrer, Priest
2030-04-06	Sat	VOE	Lent IV:Sat	Lent IV:Sat
2030-04-07	Sun	VOE	PASSION SUNDAY	PASSION SUNDAY
2030-04-08	Mon	VOE	Lent V:Mon	Lent V:Mon
2030-04-09	Tue	VOE	Lent V:Tue	Lent V:Tue
2030-04-10	Wed	VOE	Lent V:Wed	Lent V:Wed
2030-04-11	Thu	VOE	Lent V:Thu	Lent V:Thu	St Stanislaus, Bishop, Martyr
2030-04-12	Fri	VOE	Lent V:Fri	Lent V:Fri
2030-04-13	Sat	VOE	Lent V:Sat	Lent V:Sat	St Martin I, Pope, Martyr
2030-04-14	Sun	VOE	PALM SUNDAY	PALM SUNDAY
2030-04-15	Mon	VOE	Holy Week:Mon	Holy Week:Mon
2030-04-16	Tue	VOE	Holy Week:Tue	Holy Week:Tue
2030-04-17	Wed	VOE	Holy Week:Wed	Holy Week:Wed
2030-04-18	Thu	VOE	Mass of the Lord's Supper	Mass of the Lord's Supper
2030-04-19	Fri	VOE	Mass of the Presanctified	Mass of the Presanctified
2030-04-20	Sat	VOE	Holy Saturday	Holy Saturday
2030-04-21	Sun	VOE	RESURRECTION OF THE LORD	RESURRECTION OF THE LORD
2030-04-22	Mon	VOE	Easter Octave:Mon	Easter Octave:Mon
2030-04-23	Tue	VOE	Easter Octave:Tue	Easter Octave:Tue
2030-04-24	Wed	VOE	Easter Octave:Wed	Easter Octave:Wed
2030-04-25	Thu	VOE	Easter Octave:Thu	Easter Octave:Thu
2030-04-26	Fri	VOE	Easter Octave:Fri	Easter Octave:Fri
2030-04-27	Sat	VOE	Easter Octave:Sat	Easter Octave:Sat
2030-04-28	Sun	VOE	EASTER II	EASTER II
2030-04-29	Mon	VOE	St Catherine of Siena, Europe Co-Patron, Virgin, Doctor	St Catherine of Siena, Europe Co-Patron, Virgin, Doctor
2030-04-30	Tue	VOE	St George, England Patron, Martyr	St George, England Patron, Martyr
2030-05-01	Wed	VOE	Eastertide II:Wed	Eastertide II:Wed	St Joseph the Worker
2030-05-02	Thu	VOE	St Athanasius, Bishop, Doctor	St Athanasius, Bishop, Doctor
2030-05-03	Fri	VOE	Ss Philip & James the Less, Apostles	Ss Philip & James the Less, Apostles
2030-05-04	Sat	VOE	English Martyrs	English Martyrs
2030-05-05	Sun	VOE	EASTER III	EASTER III
2030-05-06	Mon	VOE	Eastertide III:Mon	Eastertide III:Mon	St John Before the Latin Gate
2030-05-07	Tue	VOE	Eastertide III:Tue	Eastertide III:Tue
2030-05-08	Wed	VOE	Eastertide III:Wed	Eastertide III:Wed
2030-05-09	Thu	VOE	Eastertide III:Thu	Eastertide III:Thu
2030-05-10	Fri	VOE	Eastertide III:Fri	Eastertide III:Fri	St John of Ávila, Priest, Doctor
2030-05-11	Sat	VOE	Eastertide III:Sat	Eastertide III:Sat
2030-05-12	Sun	VOE	EASTER IV	EASTER IV
2030-05-13	Mon	VOE	Eastertide IV:Mon	Eastertide IV:Mon	Our Lady of Fátima
2030-05-14	Tue	VOE	St Matthias, Apostle	St Matthias, Apostle
2030-05-15	Wed	VOE	St John Baptist de La Salle, Catholic Education Co-Patron, Priest, Religious, Founder, Confessor	St John Baptist de La Salle, Catholic Education Co-Patron, Priest, Religious, Founder, Confessor	Eastertide IV:Wed
2030-05-16	Thu	VOE	Eastertide IV:Thu	Eastertide IV:Thu
2030-05-17	Fri	VOE	Eastertide IV:Fri	Eastertide IV:Fri
2030-05-18	Sat	VOE	Eastertide IV:Sat	Eastertide IV:Sat	St John I, Pope, Martyr
2030-05-19	Sun	VOE	EASTER V	EASTER V
2030-05-20	Mon	VOE	Eastertide V:Mon	Eastertide V:Mon	St Bernardine of Siena, Priest
2030-05-21	Tue	VOE	Eastertide V:Tue	Eastertide V:Tue	St Christopher Magallanes & Companions, Martyrs	St Godric of Finchale, Religious	St Helena
2030-05-22	Wed	VOE	Eastertide V:Wed	Eastertide V:Wed	St Rita of Cascia, Religious
2030-05-23	Thu	VOE	Eastertide V:Thu	Eastertide V:Thu	St Petroc, Abbot
2030-05-24	Fri	VOE	Eastertide V:Fri	Eastertide V:Fri	St Aldhelm, Bishop
2030-05-25	Sat	VOE	St Bede the Venerable, Priest, Doctor	St Bede the Venerable, Priest, Doctor
2030-05-26	Sun	VOE	EASTER VI	EASTER VI
2030-05-27	Mon	VOE	St Augustine of Canterbury, Bishop	St Augustine of Canterbury, Bishop
2030-05-28	Tue	VOE	Eastertide VI:Tue	Eastertide VI:Tue
2030-05-29	Wed	VOE	Eastertide VI:Wed	Eastertide VI:Wed	St Paul VI, Pope
2030-05-30	Thu	VOE	ASCENSION OF THE LORD	ASCENSION OF THE LORD
2030-05-31	Fri	VOE	Visitation of our Lady	Visitation of our Lady
2030-06-01	Sat	VOE	St Justin, Martyr	St Justin, Martyr
2030-06-02	Sun	VOE	EASTER VII	EASTER VII
2030-06-03	Mon	VOE	Ss Charles Lwanga & Companions, Martyrs	Ss Charles Lwanga & Companions, Martyrs
2030-06-04	Tue	VOE	Eastertide VII:Tue	Eastertide VII:Tue
2030-06-05	Wed	VOE	St Boniface, Bishop, Martyr	St Boniface, Bishop, Martyr
2030-06-06	Thu	VOE	Ascensiontide II:Thu	Ascensiontide II:Thu
2030-06-07	Fri	VOE	Eastertide VII:Fri	Eastertide VII:Fri
2030-06-08	Sat	VOE	Eastertide VII:Sat	Eastertide VII:Sat
2030-06-09	Sun	VOE	PENTECOST SUNDAY	PENTECOST SUNDAY
2030-06-10	Mon	VOE	Pentecost Octave:Mon	Pentecost Octave:Mon
2030-06-11	Tue	VOE	St Barnabas, Apostle	St Barnabas, Apostle
2030-06-12	Wed	VOE	Pentecost Octave:Wed	Pentecost Octave:Wed
2030-06-13	Thu	VOE	Pentecost Octave:Thu	Pentecost Octave:Thu
2030-06-14	Fri	VOE	Pentecost Octave:Fri	Pentecost Octave:Fri
2030-06-15	Sat	VOE	Pentecost Octave:Sat	Pentecost Octave:Sat	Saturday memorial of our Lady
2030-06-16	Sun	VOE	TRINITY SUNDAY	TRINITY SUNDAY
2030-06-17	Mon	VOE	Trinity Octave:Mon	Trinity Octave:Mon
2030-06-18	Tue	VOE	Trinity Octave:Tue	Trinity Octave:Tue
2030-06-19	Wed	VOE	Trinity Octave:Wed	Trinity Octave:Wed	St Romuald, Abbot
2030-06-20	Thu	VOE	Trinity Octave:Thu	Trinity Octave:Thu	St Alban, Britain Proto-Martyr
2030-06-21	Fri	VOE	St Aloysius Gonzaga, Religious	St Aloysius Gonzaga, Religious
2030-06-22	Sat	VOE	Ss John Fisher, Bishop, & Thomas More, Martyrs	Ss John Fisher, Bishop, & Thomas More, Martyrs
2030-06-23	Sun	VOE	CORPUS CHRISTI	CORPUS CHRISTI
2030-06-24	Mon	VOE	Nativity of St John the Baptist	Nativity of St John the Baptist
2030-06-25	Tue	VOE	Trinitytide First:Tue	Trinitytide First:Tue
2030-06-26	Wed	VOE	Trinitytide First:Wed	Trinitytide First:Wed
2030-06-27	Thu	VOE	Trinitytide First:Thu	Trinitytide First:Thu	St Cyril of Alexandria, Bishop, Doctor
2030-06-28	Fri	VOE	Most Sacred Heart of Jesus	Most Sacred Heart of Jesus
2030-06-29	Sat	VOE	Immaculate Heart of Mary	Immaculate Heart of Mary
2030-06-30	Sun	VOE	SS PETER & PAUL, APOSTLES	SS PETER & PAUL, APOSTLES
2030-07-01	Mon	VOE	Trinitytide II:Mon	Trinitytide II:Mon	St Oliver Plunket, Bishop, Martyr
2030-07-02	Tue	VOE	Trinitytide II:Tue	Trinitytide II:Tue
2030-07-03	Wed	VOE	St Thomas, Apostle	St Thomas, Apostle
2030-07-04	Thu	VOE	Trinitytide II:Thu	Trinitytide II:Thu	St Elizabeth of Portugal, Queen, Widow
2030-07-05	Fri	VOE	Trinitytide II:Fri	Trinitytide II:Fri	St Anthony Mary Zaccaria, Priest
2030-07-06	Sat	VOE	Trinitytide II:Sat	Trinitytide II:Sat	St Maria Goretti, Virgin, Martyr	Saturday memorial of our Lady
2030-07-07	Sun	VOE	TRINITY III	TRINITY III
2030-07-08	Mon	VOE	Trinitytide III:Mon	Trinitytide III:Mon
2030-07-09	Tue	VOE	Trinitytide III:Tue	Trinitytide III:Tue	Ss Augustine Zhao Rong & Companions, Martyrs
2030-07-10	Wed	VOE	Trinitytide III:Wed	Trinitytide III:Wed
2030-07-11	Thu	VOE	St Benedict of Nursia, Europe Patron, Founder, Abbot	St Benedict of Nursia, Europe Patron, Founder, Abbot
2030-07-12	Fri	VOE	Trinitytide III:Fri	Trinitytide III:Fri
2030-07-13	Sat	VOE	Trinitytide III:Sat	Trinitytide III:Sat	St Henry of Bavaria, Holy Roman Emperor	Saturday memorial of our Lady
2030-07-14	Sun	VOE	TRINITY IV	TRINITY IV
2030-07-15	Mon	VOE	Trinitytide IV:Mon	Trinitytide IV:Mon	St Bonaventure, Bishop, Doctor	St Swithun, Bishop	St Osmund, Bishop
2030-07-16	Tue	VOE	Trinitytide IV:Tue	Trinitytide IV:Tue	Our Lady of Mount Carmel
2030-07-17	Wed	VOE	Trinitytide IV:Wed	Trinitytide IV:Wed
2030-07-18	Thu	VOE	Trinitytide IV:Thu	Trinitytide IV:Thu
2030-07-19	Fri	VOE	Trinitytide IV:Fri	Trinitytide IV:Fri
2030-07-20	Sat	VOE	Trinitytide IV:Sat	Trinitytide IV:Sat	St Apollinaris, Bishop, Martyr	St Margaret of Antioch, Virgin, Martyr	Saturday memorial of our Lady
2030-07-21	Sun	VOE	TRINITY V	TRINITY V
2030-07-22	Mon	VOE	St Mary Magdalene	St Mary Magdalene
2030-07-23	Tue	VOE	St Bridget of Sweden, Europe Co-Patron	St Bridget of Sweden, Europe Co-Patron
2030-07-24	Wed	VOE	Trinitytide V:Wed	Trinitytide V:Wed	St Charbel Makhlouf, Priest
2030-07-25	Thu	VOE	St James the Great, Spain Patron, Apostle	St James the Great, Spain Patron, Apostle
2030-07-26	Fri	VOE	St Joachim & Saint Anne, Parents of our Lady	St Joachim & Saint Anne, Parents of our Lady
2030-07-27	Sat	VOE	Trinitytide V:Sat	Trinitytide V:Sat	Saturday memorial of our Lady
2030-07-28	Sun	VOE	TRINITY VI	TRINITY VI
2030-07-29	Mon	VOE	Ss Martha, Mary & Lazarus	Ss Martha, Mary & Lazarus
2030-07-30	Tue	VOE	Trinitytide VI:Tue	Trinitytide VI:Tue	St Peter Chrysologus, Bishop, Doctor
2030-07-31	Wed	VOE	St Ignatius of Loyola, Founder, Priest	St Ignatius of Loyola, Founder, Priest
2030-08-01	Thu	VOE	St Alphonsus Liguori, Bishop, Doctor	St Alphonsus Liguori, Bishop, Doctor
2030-08-02	Fri	VOE	Trinitytide VI:Fri	Trinitytide VI:Fri	St Eusebius of Vercelli, Bishop	St Peter Julian Eymard, Priest
2030-08-03	Sat	VOE	Trinitytide VI:Sat	Trinitytide VI:Sat	Saturday memorial of our Lady
2030-08-04	Sun	VOE	TRINITY VII	TRINITY VII
2030-08-05	Mon	VOE	Trinitytide VII:Mon	Trinitytide VII:Mon	Dedication of the Basilica of St Mary Major	St Oswald, King & Martyr
2030-08-06	Tue	VOE	Transfiguration of the Lord	Transfiguration of the Lord
2030-08-07	Wed	VOE	Trinitytide VII:Wed	Trinitytide VII:Wed	Ss Sixtus II, Pope, & Companions, Martyrs	St Cajetan, Priest
2030-08-08	Thu	VOE	St Dominic, Natural Science Patron, Founder, Priest	St Dominic, Natural Science Patron, Founder, Priest
2030-08-09	Fri	VOE	St Teresa Benedicta of the Cross, Virgin, Martyr	St Teresa Benedicta of the Cross, Virgin, Martyr
2030-08-10	Sat	VOE	St Laurence, Deacon, Martyr	St Laurence, Deacon, Martyr
2030-08-11	Sun	VOE	TRINITY VIII	TRINITY VIII
2030-08-12	Mon	VOE	Trinitytide VIII:Mon	Trinitytide VIII:Mon	St Jane Frances de Chantal, Religious
2030-08-13	Tue	VOE	Trinitytide VIII:Tue	Trinitytide VIII:Tue	Ss Pontian, Pope, & Hippolytus, Priest, Martyrs
2030-08-14	Wed	VOE	St Maximilian Kolbe, Priest, Martyr	St Maximilian Kolbe, Priest, Martyr
2030-08-15	Thu	VOE	ASSUMPTION OF OUR LADY	ASSUMPTION OF OUR LADY
2030-08-16	Fri	VOE	Trinitytide VIII:Fri	Trinitytide VIII:Fri	St Stephen of Hungary, King
2030-08-17	Sat	VOE	Trinitytide VIII:Sat	Trinitytide VIII:Sat	Saturday memorial of our Lady
2030-08-18	Sun	VOE	TRINITY IX	TRINITY IX
2030-08-19	Mon	VOE	Trinitytide IX:Mon	Trinitytide IX:Mon	St John Eudes, Priest
2030-08-20	Tue	VOE	St Bernard of Clairvaux, Abbot, Doctor	St Bernard of Clairvaux, Abbot, Doctor
2030-08-21	Wed	VOE	St Pius X, Pope	St Pius X, Pope
2030-08-22	Thu	VOE	Our Lady, Mother & Queen	Our Lady, Mother & Queen
2030-08-23	Fri	VOE	Trinitytide IX:Fri	Trinitytide IX:Fri	St Rose of Lima, Virgin
2030-08-24	Sat	VOE	St Bartholomew, Apostle	St Bartholomew, Apostle
2030-08-25	Sun	VOE	TRINITY X	TRINITY X
2030-08-26	Mon	VOE	Trinitytide X:Mon	Trinitytide X:Mon	Bl Dominic of the Mother of God, Priest
2030-08-27	Tue	VOE	St Monica	St Monica
2030-08-28	Wed	VOE	St Augustine of Hippo, Bishop, Doctor	St Augustine of Hippo, Bishop, Doctor
2030-08-29	Thu	VOE	Beheading of St John the Baptist	Beheading of St John the Baptist
2030-08-30	Fri	VOE	Trinitytide X:Fri	Trinitytide X:Fri	Ss Margaret Clitherow, Anne Line, & Margaret Ward, Martyrs
2030-08-31	Sat	VOE	Trinitytide X:Sat	Trinitytide X:Sat	St Aidan of Lindisfarne, Bishop, Missionary	Saturday memorial of our Lady
2030-09-01	Sun	VOE	TRINITY XI	TRINITY XI
2030-09-02	Mon	VOE	Trinitytide XI:Mon	Trinitytide XI:Mon
2030-09-03	Tue	VOE	St Gregory the Great, Pope, Doctor	St Gregory the Great, Pope, Doctor
2030-09-04	Wed	VOE	Trinitytide XI:Wed	Trinitytide XI:Wed	St Cuthbert, Bishop
2030-09-05	Thu	VOE	Trinitytide XI:Thu	Trinitytide XI:Thu	St Teresa of Calcutta, Virgin
2030-09-06	Fri	VOE	Trinitytide XI:Fri	Trinitytide XI:Fri
2030-09-07	Sat	VOE	Trinitytide XI:Sat	Trinitytide XI:Sat	Saturday memorial of our Lady
2030-09-08	Sun	VOE	TRINITY XII	TRINITY XII
2030-09-09	Mon	VOE	Trinitytide XII:Mon	Trinitytide XII:Mon	St Peter Claver, Priest
2030-09-10	Tue	VOE	Trinitytide XII:Tue	Trinitytide XII:Tue
2030-09-11	Wed	VOE	Trinitytide XII:Wed	Trinitytide XII:Wed
2030-09-12	Thu	VOE	Trinitytide XII:Thu	Trinitytide XII:Thu	Most Holy Name of Mary
2030-09-13	Fri	VOE	St John Chrysostom, Bishop, Doctor	St John Chrysostom, Bishop, Doctor
2030-09-14	Sat	VOE	Exaltation of the Holy Cross	Exaltation of the Holy Cross
2030-09-15	Sun	VOE	TRINITY XIII	TRINITY XIII
2030-09-16	Mon	VOE	Ss Cornelius, Pope, & Cyprian, Bishop, Martyrs	Ss Cornelius, Pope, & Cyprian, Bishop, Martyrs
2030-09-17	Tue	VOE	Trinitytide XIII:Tue	Trinitytide XIII:Tue	St Robert Bellarmine, Down Syndrome Patron, Bishop, Doctor	St Ninian, Bishop	St Edith of Kemsing	St Hildegard of Bingen, Virgin, Doctor
2030-09-18	Wed	VOE	Trinitytide XIII:Wed	Trinitytide XIII:Wed
2030-09-19	Thu	VOE	Trinitytide XIII:Thu	Trinitytide XIII:Thu	St Januarius, Bishop, Martyr	St Theodore of Tarsus, Archbishop of Canterbury
2030-09-20	Fri	VOE	Ss Andrew Kim Taegon, Priest, & Paul Chong Hasang, & Companions, Martyrs	Ss Andrew Kim Taegon, Priest, & Paul Chong Hasang, & Companions, Martyrs
2030-09-21	Sat	VOE	St Matthew, Apostle, Evangelist	St Matthew, Apostle, Evangelist
2030-09-22	Sun	VOE	TRINITY XIV	TRINITY XIV
2030-09-23	Mon	VOE	St Pius of Pietrelcina, Priest	St Pius of Pietrelcina, Priest
2030-09-24	Tue	VOE	Our Lady of Walsingham	Our Lady of Walsingham
2030-09-25	Wed	VOE	Trinitytide XIV:Wed	Trinitytide XIV:Wed
2030-09-26	Thu	VOE	Trinitytide XIV:Thu	Trinitytide XIV:Thu	Ss Cosmas & Damian, Martyrs
2030-09-27	Fri	VOE	St Vincent de Paul, Priest	St Vincent de Paul, Priest
2030-09-28	Sat	VOE	Trinitytide XIV:Sat	Trinitytide XIV:Sat	St Wenceslaus, Martyr	Ss Laurence Ruiz & Companions, Martyrs	Saturday memorial of our Lady
2030-09-29	Sun	VOE	TRINITY XV	TRINITY XV
2030-09-30	Mon	VOE	St Jerome, Priest, Doctor	St Jerome, Priest, Doctor
2030-10-01	Tue	VOE	St Thérèse of the Child Jesus, Virgin, Doctor	St Thérèse of the Child Jesus, Virgin, Doctor
2030-10-02	Wed	VOE	Holy Guardian Angels	Holy Guardian Angels
2030-10-03	Thu	VOE	Trinitytide XV:Thu	Trinitytide XV:Thu	St Thomas of Hereford, Bishop
2030-10-04	Fri	VOE	St Francis of Assisi, Ecology Patron, Founder, Confessor	St Francis of Assisi, Ecology Patron, Founder, Confessor
2030-10-05	Sat	VOE	Trinitytide XV:Sat	Trinitytide XV:Sat	St Faustina Kowalska, Religious	Saturday memorial of our Lady
2030-10-06	Sun	VOE	TRINITY XVI	TRINITY XVI
2030-10-07	Mon	VOE	Our Lady of the Rosary	Our Lady of the Rosary
2030-10-08	Tue	VOE	Trinitytide XVI:Tue	Trinitytide XVI:Tue
2030-10-09	Wed	VOE	St John Henry Newman, Catholic Education Co-Patron, Priest, Doctor	St John Henry Newman, Catholic Education Co-Patron, Priest, Doctor
2030-10-10	Thu	VOE	Trinitytide XVI:Thu	Trinitytide XVI:Thu	Ss Denis, France Co-Patron, Bishop, & Companions, Martyrs	St John Leonardi, Priest	St Paulinus of York, Bishop, Missionary
2030-10-11	Fri	VOE	Trinitytide XVI:Fri	Trinitytide XVI:Fri	St John XXIII, Pope
2030-10-12	Sat	VOE	Trinitytide XVI:Sat	Trinitytide XVI:Sat	St Wilfrid, Bishop, Missionary	St Ethelburga, Abbess	Saturday memorial of our Lady
2030-10-13	Sun	VOE	TRINITY XVII	TRINITY XVII
2030-10-14	Mon	VOE	Trinitytide XVII:Mon	Trinitytide XVII:Mon	St Callistus, Pope, Martyr
2030-10-15	Tue	VOE	St Teresa of Ávila, Virgin, Doctor	St Teresa of Ávila, Virgin, Doctor
2030-10-16	Wed	VOE	Trinitytide XVII:Wed	Trinitytide XVII:Wed	St Hedwig, Religious	St Margaret Mary Alacoque, Virgin
2030-10-17	Thu	VOE	St Ignatius of Antioch, Bishop, Martyr	St Ignatius of Antioch, Bishop, Martyr
2030-10-18	Fri	VOE	St Luke, Evangelist	St Luke, Evangelist
2030-10-19	Sat	VOE	Trinitytide XVII:Sat	Trinitytide XVII:Sat	Ss John de Brébeuf & Isaac Jogues, Priests, & Companions, Martyrs	St Paul of the Cross, Priest	St Frideswide, Abbess	Saturday memorial of our Lady
2030-10-20	Sun	VOE	TRINITY XVIII	TRINITY XVIII
2030-10-21	Mon	VOE	Trinitytide XVIII:Mon	Trinitytide XVIII:Mon
2030-10-22	Tue	VOE	Trinitytide XVIII:Tue	Trinitytide XVIII:Tue	St John Paul II, Pope
2030-10-23	Wed	VOE	Trinitytide XVIII:Wed	Trinitytide XVIII:Wed	St John of Capistrano, Priest
