2027-07-05	Mon	VOE	Trinitytide VI:Mon	Trinitytide VI:Mon	St Anthony Mary Zaccaria, Priest
2027-07-06	Tue	VOE	Trinitytide VI:Tue	Trinitytide VI:Tue	St Maria Goretti, Virgin, Martyr
2027-07-07	Wed	VOE	Trinitytide VI:Wed	Trinitytide VI:Wed
2027-07-08	Thu	VOE	Trinitytide VI:Thu	Trinitytide VI:Thu
2027-07-09	Fri	VOE	Trinitytide VI:Fri	Trinitytide VI:Fri	Ss Augustine Zhao Rong & Companions, Martyrs
2027-07-10	Sat	VOE	Trinitytide VI:Sat	Trinitytide VI:Sat	Saturday memorial of our Lady
2027-07-11	Sun	VOE	TRINITY VII	TRINITY VII
2027-07-12	Mon	VOE	Trinitytide VII:Mon	Trinitytide VII:Mon
2027-07-13	Tue	VOE	Trinitytide VII:Tue	Trinitytide VII:Tue	St Henry of Bavaria, Holy Roman Emperor
2027-07-14	Wed	VOE	Trinitytide VII:Wed	Trinitytide VII:Wed	St Camillus of Lellis, Priest
2027-07-15	Thu	VOE	Trinitytide VII:Thu	Trinitytide VII:Thu	St Bonaventure, Bishop, Doctor	St Swithun, Bishop	St Osmund, Bishop
2027-07-16	Fri	VOE	Trinitytide VII:Fri	Trinitytide VII:Fri	Our Lady of Mount Carmel
2027-07-17	Sat	VOE	Trinitytide VII:Sat	Trinitytide VII:Sat	Saturday memorial of our Lady
2027-07-18	Sun	VOE	TRINITY VIII	TRINITY VIII
2027-07-19	Mon	VOE	Trinitytide VIII:Mon	Trinitytide VIII:Mon
2027-07-20	Tue	VOE	Trinitytide VIII:Tue	Trinitytide VIII:Tue	St Apollinaris, Bishop, Martyr	St Margaret of Antioch, Virgin, Martyr
2027-07-21	Wed	VOE	Trinitytide VIII:Wed	Trinitytide VIII:Wed	St Laurence of Brindisi, Priest, Doctor
2027-07-22	Thu	VOE	St Mary Magdalene	St Mary Magdalene
2027-07-23	Fri	VOE	St Bridget of Sweden, Europe Co-Patron	St Bridget of Sweden, Europe Co-Patron
2027-07-24	Sat	VOE	Trinitytide VIII:Sat	Trinitytide VIII:Sat	St Charbel Makhlouf, Priest	Saturday memorial of our Lady
2027-07-25	Sun	VOE	TRINITY IX	TRINITY IX
2027-07-26	Mon	VOE	St Joachim & Saint Anne, Parents of our Lady	St Joachim & Saint Anne, Parents of our Lady
2027-07-27	Tue	VOE	Trinitytide IX:Tue	Trinitytide IX:Tue
2027-07-28	Wed	VOE	Trinitytide IX:Wed	Trinitytide IX:Wed
2027-07-29	Thu	VOE	Ss Martha, Mary & Lazarus	Ss Martha, Mary & Lazarus
2027-07-30	Fri	VOE	Trinitytide IX:Fri	Trinitytide IX:Fri	St Peter Chrysologus, Bishop, Doctor
2027-07-31	Sat	VOE	St Ignatius of Loyola, Founder, Priest	St Ignatius of Loyola, Founder, Priest
2027-08-01	Sun	VOE	TRINITY X	TRINITY X
2027-08-02	Mon	VOE	Trinitytide X:Mon	Trinitytide X:Mon	St Eusebius of Vercelli, Bishop	St Peter Julian Eymard, Priest
2027-08-03	Tue	VOE	Trinitytide X:Tue	Trinitytide X:Tue
2027-08-04	Wed	VOE	St John Mary Vianney, Priest	St John Mary Vianney, Priest
2027-08-05	Thu	VOE	Trinitytide X:Thu	Trinitytide X:Thu	Dedication of the Basilica of St Mary Major	St Oswald, King & Martyr
2027-08-06	Fri	VOE	Transfiguration of the Lord	Transfiguration of the Lord
2027-08-07	Sat	VOE	Trinitytide X:Sat	Trinitytide X:Sat	Ss Sixtus II, Pope, & Companions, Martyrs	St Cajetan, Priest	Saturday memorial of our Lady
2027-08-08	Sun	VOE	TRINITY XI	TRINITY XI
2027-08-09	Mon	VOE	St Teresa Benedicta of the Cross, Virgin, Martyr	St Teresa Benedicta of the Cross, Virgin, Martyr
2027-08-10	Tue	VOE	St Laurence, Deacon, Martyr	St Laurence, Deacon, Martyr
2027-08-11	Wed	VOE	St Clare, Virgin	St Clare, Virgin
2027-08-12	Thu	VOE	Trinitytide XI:Thu	Trinitytide XI:Thu	St Jane Frances de Chantal, Religious
2027-08-13	Fri	VOE	Trinitytide XI:Fri	Trinitytide XI:Fri	Ss Pontian, Pope, & Hippolytus, Priest, Martyrs
2027-08-14	Sat	VOE	St Maximilian Kolbe, Priest, Martyr	St Maximilian Kolbe, Priest, Martyr
2027-08-15	Sun	VOE	ASSUMPTION OF OUR LADY	ASSUMPTION OF OUR LADY
2027-08-16	Mon	VOE	Trinitytide XII:Mon	Trinitytide XII:Mon	St Stephen of Hungary, King
2027-08-17	Tue	VOE	Trinitytide XII:Tue	Trinitytide XII:Tue
2027-08-18	Wed	VOE	Trinitytide XII:Wed	Trinitytide XII:Wed
2027-08-19	Thu	VOE	Trinitytide XII:Thu	Trinitytide XII:Thu	St John Eudes, Priest
2027-08-20	Fri	VOE	St Bernard of Clairvaux, Abbot, Doctor	St Bernard of Clairvaux, Abbot, Doctor
2027-08-21	Sat	VOE	St Pius X, Pope	St Pius X, Pope
2027-08-22	Sun	VOE	TRINITY XIII	TRINITY XIII
2027-08-23	Mon	VOE	Trinitytide XIII:Mon	Trinitytide XIII:Mon	St Rose of Lima, Virgin
2027-08-24	Tue	VOE	St Bartholomew, Apostle	St Bartholomew, Apostle
2027-08-25	Wed	VOE	Trinitytide XIII:Wed	Trinitytide XIII:Wed	St Louis of France, King	St Joseph Calasanz, Priest
2027-08-26	Thu	VOE	Trinitytide XIII:Thu	Trinitytide XIII:Thu	Bl Dominic of the Mother of God, Priest
2027-08-27	Fri	VOE	St Monica	St Monica
2027-08-28	Sat	VOE	St Augustine of Hippo, Bishop, Doctor	St Augustine of Hippo, Bishop, Doctor
2027-08-29	Sun	VOE	TRINITY XIV	TRINITY XIV
2027-08-30	Mon	VOE	Trinitytide XIV:Mon	Trinitytide XIV:Mon	Ss Margaret Clitherow, Anne Line, & Margaret Ward, Martyrs
2027-08-31	Tue	VOE	Trinitytide XIV:Tue	Trinitytide XIV:Tue	St Aidan of Lindisfarne, Bishop, Missionary
