Pope-Gregory-III	writes-to-boniface-about-the-organization-of-the-church-in-bavaria-29-october-739
Pope-Gregory-II	replies-to-a-report-from-boniface-04-december-723
Pope-Gregory-II	replies-to-questions-put-by-boniface-22-november-726
Pope-Gregory-I	the-life-of-our-most-holy-father-saint-benedict	
Pope-Gregory-IX	mira-circa-nos-bull-of-canonization-of-saint-francis-of-assisi	1228-08-14
Pope-Gregory-X	papal-protection-of-the-jews	1272-10-07
Pope-Gregory-XVI	commissum-divinitus-on-church-and-state	1835-05-17
Pope-Gregory-XVI	cum-primum-on-civil-obedience	1832-06-09
Pope-Gregory-XVI	in-supremo-apostolatus-condemning-the-slave-trade	1839-12-03
Pope-Gregory-XVI	inter-praecipuas-on-biblical-societies	1844-05-08
Pope-Gregory-XVI	mirari-vos-on-liberalism-and-religious-indifferentism	1832-08-15
Pope-Gregory-XVI	probe-nostis-on-the-propagation-of-the-faith	1840-09-18
Pope-Gregory-XVI	quas-vestro-on-mixed-marriages	1841-04-30
Pope-Gregory-XVI	quo-graviora-on-the-pragmatic-constitution	1833-10-04
Pope-Gregory-XVI	singulari-nos-on-the-error-of-lammenais	1834-06-25
Pope-Gregory-XVI	summo-iugiter-studio-on-mixed-marriages	1832-05-27
Pope-Honorius-III	solet-annuere-on-the-rule-of-the-friars-minor	1226-11-29
Pope-Innocent-IV	quae-honorem-conditoris-omnium-whatever-is-for-the-honor-of-the-creator-of-all	1247-10-01
Pope-Innocent-VIII	summis-desiderantes	1484-12-05
Pope-Innocent-XI	coelestis-pastor-condemning-the-errors-of-miguel-de-molinos	1687-11-20
Pope-Innocent-XI	sollicitudo-pastoralis-fostering-and-preserving-the-orders-of-men-religious	1679-11-20
Pope-John-Paul-I	first-message-to-college-of-cardinals-and-to-the-world	
Pope-John-Paul-II	address-at-devotion-to-the-sacred-heart-of-jesus-and-beatification-of-father-frelichowski	1999-06-07
Pope-John-Paul-II	address-at-the-martyrs-shrine-at-huronia	
Pope-John-Paul-II	address-to-the-religious-teachers-filippini	2001-01-29
Pope-John-Paul-II	a-life-of-heroic-humility-and-obedience	
Pope-John-Paul-II	augustinum-hipponensem-on-augustine-of-hippo	1986-08-28
Pope-John-Paul-II	catechesis-on-the-holy-angels	1986-july-to-20-august-09
Pope-John-Paul-II	centesimus-annus-on-the-hundredth-anniversary-of-rerum-novarum	1991-05-01
Pope-John-Paul-II	dives-in-misericordia-on-the-mercy-of-god	1980-11-30
Pope-John-Paul-II	divini-amoris-scientia	
Pope-John-Paul-II	dominum-et-vivificantem-lord-and-giver-of-life-on-the-holy-spirit-in-the-life-of-the-church-and-the-world	
Pope-John-Paul-II	ecclesia-in-asia-the-church-in-asia	
Pope-John-Paul-II	ecclesia-in-oceania	
Pope-John-Paul-II	evangelium-vitae	
Pope-John-Paul-II	familiaris-consortio-on-the-family	1981-12-15
Pope-John-Paul-II	fides-et-ratio-faith-and-reason	1998-09-14
Pope-John-Paul-II	gratissimam-sane-letter-to-families	1994-02-02
Pope-John-Paul-II	homily-at-mass-of-beatification-at-lviv-hippodrome	2001-06-26
Pope-John-Paul-II	homily-at-the-argentine-national-church-in-rome-where-the-image-of-our-lady-of-lujan-was-solemnly-enthroned	1998-12-02
Pope-John-Paul-II	homily-at-the-beatification-of-bernardina-jablonska-and-maria-karlowska	1997-06-06
Pope-John-Paul-II	homily-at-the-canonization-of-saint-pio-of-pietrelcina	2002-06-16
Pope-John-Paul-II	homily-from-the-beatification-mass-of-blessed-pier-giorgio-frassati	1990-05-20
Pope-John-Paul-II	homily-on-saint-bridget-of-sweden	1999-11-13
Pope-John-Paul-II	homily-on-saint-francis-of-assisi	1982-03-12
Pope-John-Paul-II	homily-on-saint-francis-of-assisi	1993-09-17
Pope-John-Paul-II	laborem-exercens-on-human-work	1981-09-14
Pope-John-Paul-II	letter-on-the-750th-anniversary-of-the-feast-of-corpus-christi	1996-05-28
Pope-John-Paul-II	letter-to-artists	1999-04-04
Pope-John-Paul-II	message-for-the-first-world-day-for-consecrated-life	1997-01-06
Pope-John-Paul-II	mulieris-dignitatem-on-the-dignity-and-vocation-of-women-on-the-occasion-of-the-marian-year	1988-08-15
Pope-John-Paul-II	novo-millennio-inuente-at-the-beginning-of-the-new-millennium	2001-01-06
Pope-John-Paul-II	redemptor-hominis-on-redemption-and-the-dignity-of-the-human-race	1979-03-04
Pope-John-Paul-II	redemptoris-custos-guardian-of-the-redeemer	1989-08-15
Pope-John-Paul-II	redemptoris-mater-on-the-blessed-virgin-mary-in-the-life-of-the-pilgrim-church	
Pope-John-Paul-II	redemptoris-missio-on-the-permanent-validity-of-the-churchs-missionary-mandate	1990-12-07
Pope-John-Paul-II	rosarium-virginis-mariae-on-the-most-holy-rosary	2002-10-16
Pope-John-Paul-II	salvifici-doloris-on-the-christian-meaning-of-human-suffering	1984-02-11
Pope-John-Paul-II	sister-faustina-gods-gift-to-our-time-homily-at-the-solemn-mass-celebrated-for-the-canonization-of-sister-mary-faustina-kowalska	2000-04-30
Pope-John-Paul-II	slavorum-apostoli-apostles-of-the-slavs	1985-06-02
Pope-John-Paul-II	sollicitudo-rei-socialis-twentieth-anniversary-of-populorum-progressio	1987-12-30
Pope-John-Paul-II	the-cure-of-ars	1986-03-16
Pope-John-Paul-II	ut-unum-sint-that-they-may-be-one	1995-05-25
Pope-John-Paul-II	veritatis-splendor-the-splendor-of-truth	1993-08-06
Pope-John-Paul-II	words-to-society-of-christian-doctrine	2001-05-09
Pope-John-XIII	grata-recordatio-on-the-rosary	1959-09-26
Pope-John-XXIII	aeterna-dei-sapientia-commemorating-the-fifteenth-centennial-of-the-death-of-pope-saint-leo-the-great	1961-11-11
Pope-John-XXIII	counsels-for-seminarians	1960-01-28
Pope-John-XXIII	last-will-and-testament	1954-06-29
Pope-John-XXIII	mater-et-magistra-on-christianity-and-social-progress	1961-05-15
Pope-John-XXIII	meditation-for-the-feast-of-the-guardian-angels	1959-10-02
Pope-John-XXIII	meditation-for-the-feast-saint-francis-of-assisi	
Pope-John-XXIII	pacem-in-terris-peace-on-earth	1963-04-11
Pope-John-XXIII	sacerdotii-nostri-primordia-on-saint-john-vianney	1959-08-01
Pope-John-XXIII	sanguis-christi-on-promoting-devotion-to-the-most-precious-blood-of-our-lord-jesus-christ	1960-06-30
Pope-John-XXIII	the-art-of-spiritual-direction	1962-09-09
Pope-John-XXIII	the-way-of-peace	1961-09-10
Pope-John-XXIII	veterum-sapientia-on-the-promotion-of-the-study-of-latin	1962-02-22
Pope-Leo-I	letter-to-proterius-bishop-of-alexandria-10-march-454
Pope-Leo-I	letter-to-the-bishop-of-aquileia	
Pope-Leo-I	letter-to-the-bishops-appointed-in-campania-picenum-etruria-and-all-the-provinces	
Pope-Leo-I	on-the-feast-of-saint-laurence-the-martyr	
Pope-Leo-I	sermon-delivered-on-the-anniversary-of-his-consecration	
Pope-Leo-I	sermon-on-his-day-of-ordination	
Pope-Leo-X	exsurge-domine-condemning-the-errors-of-martin-luther	1520-06-15
Pope-Leo-XII	charitate-christi-extending-jubilee-to-the-entire-church	1825-12-25
Pope-Leo-XIII	ad-extremas-on-seminaries-for-native-clergy	1893-06-24
Pope-Leo-XIII	adiutricem-on-the-rosary	1877-09-05
