Date	DOW	Rite	PropersID_Selected	PropersID_Alt	PropersID_Default	PropersID_Option1	PropersID_Option2	PropersID_Option3	PropersID_Option4	BlankColumn
2027-10-16	Sat	NOE	Ord Time XXVIII:Sat		Ord Time XXVIII:Sat	St Hedwig, Religious	St Margaret Mary Alacoque, Virgin	Saturday memorial of our Lady
2027-10-17	Sun	NOE	ORDINARY TIME XXIX		ORDINARY TIME XXIX
2027-10-18	Mon	NOE	St Luke, Evangelist		St Luke, Evangelist
2027-10-19	Tue	NOE	Ord Time XXIX:Tue		Ord Time XXIX:Tue	Ss John de Brébeuf & Isaac Jogues, Priests, & Companions, Martyrs	St Paul of the Cross, Priest
2027-10-20	Wed	NOE	Ord Time XXIX:Wed		Ord Time XXIX:Wed
2027-10-21	Thu	NOE	Ord Time XXIX:Thu		Ord Time XXIX:Thu
2027-10-22	Fri	NOE	Ord Time XXIX:Fri		Ord Time XXIX:Fri	St John Paul II, Pope
2027-10-23	Sat	NOE	Ord Time XXIX:Sat		Ord Time XXIX:Sat	St John of Capistrano, Priest	Saturday memorial of our Lady
2027-10-24	Sun	NOE	ORDINARY TIME XXX		ORDINARY TIME XXX
2027-10-25	Mon	NOE	Ord Time XXX:Mon		Ord Time XXX:Mon
2027-10-26	Tue	NOE	Ord Time XXX:Tue		Ord Time XXX:Tue	Ss Chad & Cedd, Bishops, Missionaries
2027-10-27	Wed	NOE	Ord Time XXX:Wed		Ord Time XXX:Wed
2027-10-28	Thu	NOE	Ss Simon & Jude, Apostles		Ss Simon & Jude, Apostles
2027-10-29	Fri	NOE	Ord Time XXX:Fri		Ord Time XXX:Fri
2027-10-30	Sat	NOE	Ord Time XXX:Sat		Ord Time XXX:Sat	Saturday memorial of our Lady
2027-10-31	Sun	NOE	ALL SAINTS		ALL SAINTS
2027-11-01	Mon	NOE	Ord Time XXXI:Mon		Ord Time XXXI:Mon
2027-11-02	Tue	NOE	All Souls		All Souls
2027-11-03	Wed	NOE	Ord Time XXXI:Wed		Ord Time XXXI:Wed	St Martin de Porres, Religious	St Winifride, Virgin
2027-11-04	Thu	NOE	St Charles Borromeo, Bishop		St Charles Borromeo, Bishop
2027-11-05	Fri	NOE	Ord Time XXXI:Fri		Ord Time XXXI:Fri
2027-11-06	Sat	NOE	Ord Time XXXI:Sat		Ord Time XXXI:Sat	Saturday memorial of our Lady
2027-11-07	Sun	NOE	ORDINARY TIME XXXII		ORDINARY TIME XXXII
2027-11-08	Mon	NOE	Ord Time XXXII:Mon		Ord Time XXXII:Mon
2027-11-09	Tue	NOE	Dedication of the Archbasilica of St John Lateran		Dedication of the Archbasilica of St John Lateran
2027-11-10	Wed	NOE	St Leo the Great, Pope, Doctor		St Leo the Great, Pope, Doctor
2027-11-11	Thu	NOE	St Martin of Tours, Bishop		St Martin of Tours, Bishop
2027-11-12	Fri	NOE	St Josaphat, Bishop, Martyr		St Josaphat, Bishop, Martyr
2027-11-13	Sat	NOE	Ord Time XXXII:Sat		Ord Time XXXII:Sat	Saturday memorial of our Lady
2027-11-14	Sun	NOE	ORDINARY TIME XXXIII		ORDINARY TIME XXXIII
2027-11-15	Mon	NOE	Ord Time XXXIII:Mon		Ord Time XXXIII:Mon	St Albert the Great, Bishop, Doctor
2027-11-16	Tue	NOE	St Edmund of Abingdon, Bishop		St Edmund of Abingdon, Bishop
2027-11-17	Wed	NOE	Ord Time XXXIII:Wed		Ord Time XXXIII:Wed	St Elizabeth of Hungary, Religious	St Hilda of Whitby, Abbess	St Hugh of Lincoln, Bishop
2027-11-18	Thu	NOE	Ord Time XXXIII:Thu		Ord Time XXXIII:Thu	Dedication of the Basilicas of Ss Peter & Paul, Apostles
2027-11-19	Fri	NOE	Ord Time XXXIII:Fri		Ord Time XXXIII:Fri
2027-11-20	Sat	NOE	Ord Time XXXIII:Sat		Ord Time XXXIII:Sat	Saturday memorial of our Lady
2027-11-21	Sun	NOE	CHRIST THE KING		CHRIST THE KING
2027-11-22	Mon	NOE	St Cecilia, Virgin, Martyr		St Cecilia, Virgin, Martyr
2027-11-23	Tue	NOE	Ord Time XXXIV:Tue		Ord Time XXXIV:Tue	St Clement I, Pope, Martyr	St Columbanus, Abbot, Missionary
2027-11-24	Wed	NOE	Ss Andrew Dũng-Lạc & Companions, Martyrs		Ss Andrew Dũng-Lạc & Companions, Martyrs
2027-11-25	Thu	NOE	Ord Time XXXIV:Thu		Ord Time XXXIV:Thu	St Catherine of Alexandria, Virgin, Martyr
2027-11-26	Fri	NOE	Ord Time XXXIV:Fri		Ord Time XXXIV:Fri
2027-11-27	Sat	NOE	Ord Time XXXIV:Sat		Ord Time XXXIV:Sat	Saturday memorial of our Lady
2027-11-28	Sun	NOE	ADVENT I		ADVENT I
2027-11-29	Mon	NOE	Advent I:Mon		Advent I:Mon
2027-11-30	Tue	NOE	St Andrew, Scotland Patron, Apostle		St Andrew, Scotland Patron, Apostle
2027-12-01	Wed	NOE	Advent I:Wed		Advent I:Wed
2027-12-02	Thu	NOE	Advent I:Thu		Advent I:Thu
2027-12-03	Fri	NOE	St Francis Xavier, Priest		St Francis Xavier, Priest
2027-12-04	Sat	NOE	Advent I:Sat		Advent I:Sat	St John Damascene, Priest, Doctor
2027-12-05	Sun	NOE	ADVENT II		ADVENT II
2027-12-06	Mon	NOE	Advent II:Mon		Advent II:Mon	St Nicholas of Myra, Bishop
2027-12-07	Tue	NOE	St Ambrose, Bishop, Doctor		St Ambrose, Bishop, Doctor
2027-12-08	Wed	NOE	Immaculate Conception of our Lady		Immaculate Conception of our Lady
2027-12-09	Thu	NOE	Advent II:Thu		Advent II:Thu	St Juan Diego Cuauhtlatoatzin
2027-12-10	Fri	NOE	Advent II:Fri		Advent II:Fri	Our Lady of Loreto
2027-12-11	Sat	NOE	Advent II:Sat		Advent II:Sat	St Damasus I, Pope
2027-12-12	Sun	NOE	ADVENT III		ADVENT III
2027-12-13	Mon	NOE	St Lucy, Virgin, Martyr		St Lucy, Virgin, Martyr
2027-12-14	Tue	NOE	St John of the Cross, Priest, Doctor		St John of the Cross, Priest, Doctor
2027-12-15	Wed	NOE	Advent III:Wed		Advent III:Wed
2027-12-16	Thu	NOE	Advent III:Thu		Advent III:Thu
2027-12-17	Fri	NOE	17 Dec:O Sapientia		17 Dec:O Sapientia
2027-12-18	Sat	NOE	18 Dec:O Adonai		18 Dec:O Adonai
2027-12-19	Sun	NOE	ADVENT IV		ADVENT IV
2027-12-20	Mon	NOE	20 Dec:O Clavis David		20 Dec:O Clavis David
2027-12-21	Tue	NOE	21 Dec:O Oriens		21 Dec:O Oriens	St Peter Canisius, Priest, Doctor
2027-12-22	Wed	NOE	22 Dec:O Rex Gentium		22 Dec:O Rex Gentium
2027-12-23	Thu	NOE	23 Dec:O Emmanuel		23 Dec:O Emmanuel	St John of Kęty, Priest
2027-12-24	Fri	NOE	24 Dec		24 Dec
2027-12-25	Sat	NOE	NATIVITY OF THE LORD		NATIVITY OF THE LORD
2027-12-26	Sun	NOE	HOLY FAMILY		HOLY FAMILY
2027-12-27	Mon	NOE	27 Dec:Christmas Octave III		27 Dec:Christmas Octave III	St John, Apostle, Evangelist
2027-12-28	Tue	NOE	28 Dec:Christmas Octave IV		28 Dec:Christmas Octave IV	Holy Innocents, Martyrs
2027-12-29	Wed	NOE	29 Dec:Christmas Octave V		29 Dec:Christmas Octave V	St Thomas Becket, Bishop, Martyr
2027-12-30	Thu	NOE	30 Dec:Christmas Octave VI		30 Dec:Christmas Octave VI
2027-12-31	Fri	NOE	31 Dec:Christmas Octave VII		31 Dec:Christmas Octave VII	St Sylvester I, Pope
