Date	DOW	Rite	PropersID_Selected	PropersID_Alt	PropersID_Default	PropersID_Option1	PropersID_Option2	PropersID_Option3	PropersID_Option4	BlankColumn
2029-08-04	Sat	NOE	St John Mary Vianney, Priest		St John Mary Vianney, Priest	
2029-08-05	Sun	NOE	ORDINARY TIME XVIII		ORDINARY TIME XVIII	
2029-08-06	Mon	NOE	Transfiguration of the Lord		Transfiguration of the Lord	
2029-08-07	Tue	NOE	Ord Time XVIII:Tue		Ord Time XVIII:Tue	Ss Sixtus II, Pope, & Companions, Martyrs	St Cajetan, Priest	
2029-08-08	Wed	NOE	St Dominic, Natural Science Patron, Founder, Priest		St Dominic, Natural Science Patron, Founder, Priest	
2029-08-09	Thu	NOE	St Teresa Benedicta of the Cross, Virgin, Martyr		St Teresa Benedicta of the Cross, Virgin, Martyr	
2029-08-10	Fri	NOE	St Laurence, Deacon, Martyr		St Laurence, Deacon, Martyr	
2029-08-11	Sat	NOE	St Clare, Virgin		St Clare, Virgin	
2029-08-12	Sun	NOE	ORDINARY TIME XIX		ORDINARY TIME XIX	
2029-08-13	Mon	NOE	Ord Time XIX:Mon		Ord Time XIX:Mon	Ss Pontian, Pope, & Hippolytus, Priest, Martyrs	
2029-08-14	Tue	NOE	St Maximilian Kolbe, Priest, Martyr		St Maximilian Kolbe, Priest, Martyr	
2029-08-15	Wed	NOE	ASSUMPTION OF OUR LADY		ASSUMPTION OF OUR LADY	
2029-08-16	Thu	NOE	Ord Time XIX:Thu		Ord Time XIX:Thu	St Stephen of Hungary, King	
2029-08-17	Fri	NOE	Ord Time XIX:Fri		Ord Time XIX:Fri	
2029-08-18	Sat	NOE	Ord Time XIX:Sat		Ord Time XIX:Sat	Saturday memorial of our Lady	
2029-08-19	Sun	NOE	ORDINARY TIME XX		ORDINARY TIME XX	
2029-08-20	Mon	NOE	St Bernard of Clairvaux, Abbot, Doctor		St Bernard of Clairvaux, Abbot, Doctor	
2029-08-21	Tue	NOE	St Pius X, Pope		St Pius X, Pope	
2029-08-22	Wed	NOE	Our Lady, Mother & Queen		Our Lady, Mother & Queen	
2029-08-23	Thu	NOE	Ord Time XX:Thu		Ord Time XX:Thu	St Rose of Lima, Virgin	
2029-08-24	Fri	NOE	St Bartholomew, Apostle		St Bartholomew, Apostle	
2029-08-25	Sat	NOE	Ord Time XX:Sat		Ord Time XX:Sat	St Louis of France, King		St Joseph Calasanz, Priest	Saturday memorial of our Lady	
2029-08-26	Sun	NOE	ORDINARY TIME XXI		ORDINARY TIME XXI	
2029-08-27	Mon	NOE	St Monica		St Monica	
2029-08-28	Tue	NOE	St Augustine of Hippo, Bishop, Doctor		St Augustine of Hippo, Bishop, Doctor	
2029-08-29	Wed	NOE	Beheading of St John the Baptist		Beheading of St John the Baptist	
2029-08-30	Thu	NOE	Ord Time XXI:Thu		Ord Time XXI:Thu	Ss Margaret Clitherow, Anne Line, & Margaret Ward, Martyrs	
2029-08-31	Fri	NOE	Ord Time XXI:Fri		Ord Time XXI:Fri	St Aidan of Lindisfarne, Bishop, Missionary	
2029-09-01	Sat	NOE	Ord Time XXI:Sat		Ord Time XXI:Sat	Saturday memorial of our Lady	
2029-09-02	Sun	NOE	ORDINARY TIME XXII		ORDINARY TIME XXII	
2029-09-03	Mon	NOE	St Gregory the Great, Pope, Doctor		St Gregory the Great, Pope, Doctor	
2029-09-04	Tue	NOE	Ord Time XXII:Tue		Ord Time XXII:Tue	St Cuthbert, Bishop	
2029-09-05	Wed	NOE	Ord Time XXII:Wed		Ord Time XXII:Wed	St Teresa of Calcutta, Virgin	
2029-09-06	Thu	NOE	Ord Time XXII:Thu		Ord Time XXII:Thu	
2029-09-07	Fri	NOE	Ord Time XXII:Fri		Ord Time XXII:Fri	
2029-09-08	Sat	NOE	Nativity of our Lady		Nativity of our Lady	
2029-09-09	Sun	NOE	ORDINARY TIME XXIII		ORDINARY TIME XXIII	
2029-09-10	Mon	NOE	Ord Time XXIII:Mon		Ord Time XXIII:Mon	
2029-09-11	Tue	NOE	Ord Time XXIII:Tue		Ord Time XXIII:Tue	
2029-09-12	Wed	NOE	Ord Time XXIII:Wed		Ord Time XXIII:Wed	Most Holy Name of Mary	
2029-09-13	Thu	NOE	St John Chrysostom, Bishop, Doctor		St John Chrysostom, Bishop, Doctor	
2029-09-14	Fri	NOE	Exaltation of the Holy Cross		Exaltation of the Holy Cross	
2029-09-15	Sat	NOE	Our Lady of Sorrows		Our Lady of Sorrows	
2029-09-16	Sun	NOE	ORDINARY TIME XXIV		ORDINARY TIME XXIV	
2029-09-17	Mon	NOE	Ord Time XXIV:Mon		Ord Time XXIV:Mon	St Robert Bellarmine, Down Syndrome Patron, Bishop, Doctor	St Hildegard of Bingen, Virgin, Doctor	
2029-09-18	Tue	NOE	Ord Time XXIV:Tue		Ord Time XXIV:Tue	
2029-09-19	Wed	NOE	Ord Time XXIV:Wed		Ord Time XXIV:Wed	St Januarius, Bishop, Martyr	St Theodore of Tarsus, Archbishop of Canterbury	
2029-09-20	Thu	NOE	Ss Andrew Kim Taegon, Priest, & Paul Chong Hasang, & Companions, Martyrs		Ss Andrew Kim Taegon, Priest, & Paul Chong Hasang, & Companions, Martyrs	
2029-09-21	Fri	NOE	St Matthew, Apostle, Evangelist		St Matthew, Apostle, Evangelist	
2029-09-22	Sat	NOE	Ord Time XXIV:Sat		Ord Time XXIV:Sat	Saturday memorial of our Lady	
2029-09-23	Sun	NOE	ORDINARY TIME XXV		ORDINARY TIME XXV	
2029-09-24	Mon	NOE	Our Lady of Walsingham		Our Lady of Walsingham	
2029-09-25	Tue	NOE	Ord Time XXV:Tue		Ord Time XXV:Tue	
2029-09-26	Wed	NOE	Ord Time XXV:Wed		Ord Time XXV:Wed	Ss Cosmas & Damian, Martyrs	
2029-09-27	Thu	NOE	St Vincent de Paul, Priest		St Vincent de Paul, Priest	
2029-09-28	Fri	NOE	Ord Time XXV:Fri		Ord Time XXV:Fri	St Wenceslaus, Martyr	Ss Laurence Ruiz & Companions, Martyrs	
2029-09-29	Sat	NOE	Ss Michael, Gabriel & Raphael, Archangels		Ss Michael, Gabriel & Raphael, Archangels	
2029-09-30	Sun	NOE	ORDINARY TIME XXVI		ORDINARY TIME XXVI	
2029-10-01	Mon	NOE	St Thérèse of the Child Jesus, Virgin, Doctor		St Thérèse of the Child Jesus, Virgin, Doctor	
